"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"82","Rico Dowdle","CAR","rb","14","10","103","0","0","0","0","0","0","117.8677","525.3046","2.6065","23.3796","18.7147","121.043","0.7831","1.7958","0.8126","0.1699","385.9613","0.0986","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Brock Purdy","SF","qb","14","9","155.6","199.2841","277.3652","2311.7862","14.1392","6.4596","18.4387","30.8698","135.2221","0.7306","0","0","0","0","0","0","0.7762","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Chris Olave","NO","wr","11","10","129.8","0","0","0","0","0","0","0","0","0","81.7131","51.4193","597.3495","3.05","0","0","0.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Harold Fannin Jr.","CLV","te","9","10","95.6","0","0","0","0","0","0","0","0","0","59.2128","42.3303","383.8549","2.4377","0","0","0.1292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Tee Higgins","CIN","wr","10","10","129.4","0","0","0","0","0","0","0","0","0","75.2729","47.6898","571.5798","4.0345","0","0","0.1758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Jonnu Smith","PIT","te","5","11","94.4","0","0","0","0","0","0","0","0","0","49.7984","39.6101","350.3437","3.2566","0","0","0.1322","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Isiah Pacheco","KC","rb","10","10","100.7","0","0","0","0","0","0","107.4642","440.4954","3.2421","24.0293","20.0753","137.2178","0.7418","1.6698","0.7588","0.2183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Deebo Samuel","WAS","wr","12","10","126.8","0","0","0","0","0","0","9.4499","51.5064","0.541","67.6765","49.3928","513.8845","2.9827","0.6602","0.3501","0.2081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Travis Kelce","KC","te","10","10","91.9","0","0","0","0","0","0","0","0","0","49.1676","37.736","377.5809","2.695","0","0","0.1333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Jared Goff","DET","qb","8","10","151.2","221.21","292.0359","2222.3406","15.5721","5.8931","18.5475","20.5888","59.2245","0.6552","0","0","0","0","0","0","0.9894","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","George Pickens","DAL","wr","10","10","125.4","0","0","0","0","0","0","0","0","0","69.318","44.0877","568.3709","4.02","0","0","0.1859","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Tony Pollard","TEN","rb","10","10","98.5","0","0","0","0","0","0","128.2188","529.1249","3.2369","19.7692","15.6326","99.9257","0.3297","1.9026","0.8559","0.1527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Theo Johnson","NYG","te","14","10","91.5","0","0","0","0","0","0","0","0","0","51.4976","37.5158","350.5709","3.1026","0","0","0.1342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Nick Chubb","HST","rb","6","11","98.2","0","0","0","0","0","0","96.5861","417.7568","2.627","27.3963","21.5554","155.6367","0.7726","1.5386","0.7029","0.169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Michael Pittman Jr.","IND","wr","11","10","125.1","0","0","0","0","0","0","0","0","0","75.1365","52.9041","540.3908","2.9573","0","0","0.216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Marvin Harrison Jr.","ARZ","wr","8","10","125.1","0","0","0","0","0","0","0","0","0","75.3492","46.3316","562.1942","3.7012","0","0","0.1871","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Matthew Stafford","LA","qb","8","10","150.3","216.9831","301.9603","2239.8333","15.6305","5.9488","17.7557","30.07","47.7272","0.5985","0","0","0","0","0","0","0.8494","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Quentin Johnston","LAC","wr","12","10","124.4","0","0","0","0","0","0","1.9431","11.4757","0.0698","68.5691","43.3014","557.294","3.9973","0.4977","0.2718","0.1725","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","David Montgomery","DET","rb","8","10","97.1","0","0","0","0","0","0","96.4113","434.331","3.8434","19.9752","17.1585","117.7727","0.4441","1.4889","0.6757","0.1918","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Trevor Lawrence","JAX","qb","8","10","149.1","220.0899","325.486","2201.3037","13.8226","7.4003","21.6727","34.7923","134.0807","0.9335","0","0","0","0","0","0","0.7844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Keon Coleman","BUF","wr","7","11","123","0","0","0","0","0","0","0","0","0","70.0498","43.4824","548.1033","4.0376","0","0","0.2344","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Dalton Schultz","HST","te","6","11","89.1","0","0","0","0","0","0","0","0","0","52.2356","37.4718","374.9048","2.3082","0","0","0.1207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Tua Tagovailoa","MIA","qb","12","10","148.4","227.8429","312.0635","2297.5102","15.4776","7.999","20.6381","16.8755","76.3877","0.2199","0","0","0","0","0","0","0.8134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Aaron Rodgers","PIT","qb","5","11","148.2","210.7035","295.0128","2100.6839","15.8327","5.1094","19.1997","18.8946","71.8199","0.3785","0","0","0","0","0","0","0.7833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Justin Fields","NYJ","qb","9","9","147.8","161.0522","227.5688","1543.4203","9.4127","4.948","27.3176","77.873","392.3842","2.9619","0","0","0","0","0","0","0.6705","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Chuba Hubbard","CAR","rb","14","10","94.9","0","0","0","0","0","0","110.0267","460.2316","2.5221","23.0306","19.0145","117.1037","0.7117","1.693","0.7678","0.1614","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Darren Waller","MIA","te","12","9","87.3","0","0","0","0","0","0","0","0","0","45.6137","32.035","358.6701","3.1957","0","0","0.1181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","DeVonta Smith","PHI","wr","9","10","120.6","0","0","0","0","0","0","0","0","0","63.2388","47.3824","542.3905","3.0877","0","0","0.2034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Khalil Shakir","BUF","wr","7","11","119.1","0","0","0","0","0","0","0","0","0","64.6055","49.7747","505.0292","3.0657","0","0","0.2162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Darnell Mooney","ATL","wr","5","11","118.8","0","0","0","0","0","0","0","0","0","71.934","43.6438","564.4269","3.0592","0","0","0.1837","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Jaxson Dart","NYG","qb","14","10","144.4","187.3517","266.3747","1746.7794","9.7192","6.7039","24.165","72.0358","316.7426","2.6462","0","0","0","0","0","0","0.7462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Xavier Worthy","KC","wr","10","10","118.3","0","0","0","0","0","0","7.4502","41.6804","0.4074","60.2581","40.9923","503.116","3.4358","0.5426","0.2882","0.174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Troy Franklin","DEN","wr","12","10","118.2","0","0","0","0","0","0","1.7157","10.1848","0.0375","70.0658","43.5314","531.2771","3.417","0.4925","0.2692","0.1743","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Stefon Diggs","NE","wr","14","10","117.6","0","0","0","0","0","0","0","0","0","65.1641","47.3716","529.8701","2.8217","0","0","0.1708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Mason Taylor","NYJ","te","9","10","83.6","0","0","0","0","0","0","0","0","0","50.9065","37.472","341.6768","1.9461","0","0","0.1366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","David Njoku","CLV","te","9","9","83.2","0","0","0","0","0","0","0","0","0","51.3098","36.4905","332.9182","2.2013","0","0","0.1128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Kenneth Gainwell","PIT","rb","5","11","89.3","0","0","0","0","0","0","79.8726","348.859","2.1913","27.4058","22.1323","153.3979","0.683","1.3188","0.6069","0.1667","355.2258","0.0908","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Dak Prescott","DAL","qb","10","10","141.7","206.6577","279.5917","2050.6698","14.7894","5.4784","17.9852","14.5087","89.411","0.1676","0","0","0","0","0","0","0.7431","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Daniel Jones","IND","qb","11","10","141.4","189.5275","266.4709","1810.1673","10.5032","5.3375","20.2417","45.9278","219.7216","2.3537","0","0","0","0","0","0","0.8022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","J.J. McCarthy","MIN","qb","6","10","141","219.5132","322.0908","2116.7104","11.6177","9.2859","37.0623","39.8104","209.2481","0.9928","0","0","0","0","0","0","0.7584","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Jameson Williams","DET","wr","8","10","113.8","0","0","0","0","0","0","6.2877","39.2441","0.4165","59.9256","37.3767","517.6441","3.0557","0.4879","0.2598","0.2083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Jordan Addison","MIN","wr","6","11","112.4","0","0","0","0","0","0","1.4528","8.4625","0.0612","68.6277","42.357","503.2199","3.1243","0.4738","0.2593","0.1594","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","RJ Harvey","DEN","rb","12","10","85.5","0","0","0","0","0","0","63.97","268.8465","1.6626","31.7824","25.2365","173.3809","1.0629","1.1372","0.5307","0.1526","316.966","0.081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Taysom Hill","NO","te","11","10","78.2","3.0832","4.5284","30.734","0.1623","0.119","0.3924","37.426","205.5661","2.9071","23.636","18.0501","151.6804","0.971","0.7498","0.355","0.1048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Terry McLaurin","WAS","wr","12","10","111.7","0","0","0","0","0","0","0","0","0","61.2387","39.6104","507.9094","3.4949","0","0","0.1773","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Aaron Jones","MIN","rb","6","11","84.6","0","0","0","0","0","0","62.2266","272.8878","1.7525","32.0315","25.7193","165.7841","0.87","1.1188","0.5232","0.1412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Mark Andrews","BLT","te","7","11","76.2","0","0","0","0","0","0","0","0","0","39.2661","28.3555","292.5701","3.049","0","0","0.1426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Sam Darnold","SEA","qb","8","10","135.7","191.7496","260.9915","1944.1565","13.3181","6.2195","21.2055","31.0133","101.0663","0.8989","0","0","0","0","0","0","0.7885","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Cade Otton","TB","te","9","10","74.9","0","0","0","0","0","0","0","0","0","42.1978","30.595","298.6528","2.372","0","0","0.1168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Evan Engram","DEN","te","12","10","74.4","0","0","0","0","0","0","0","0","0","45.1455","34.8611","297.0361","1.6062","0","0","0.111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Isaiah Likely","BLT","te","7","11","74.3","0","0","0","0","0","0","0","0","0","37.5209","27.216","292.5361","2.9216","0","0","0.1362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Zach Ertz","WAS","te","12","10","74.2","0","0","0","0","0","0","0","0","0","41.2424","30.346","273.2757","2.7087","0","0","0.1194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Cooper Kupp","SEA","wr","8","10","107.3","0","0","0","0","0","0","0","0","0","59.7982","42.8864","462.2202","2.9738","0","0","0.1758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","AJ Barner","SEA","te","8","10","72.2","0","0","0","0","0","0","0","0","0","38.1957","29.1856","270.5526","2.6278","0","0","0.1123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Jakobi Meyers","LV","wr","8","10","104.7","0","0","0","0","0","0","1.7204","9.345","0.0445","60.4965","41.682","465.6727","2.5767","0.4726","0.2582","0.1441","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Tre Tucker","LV","wr","8","10","104.7","0","0","0","0","0","0","2.5806","14.014","0.0839","57.7327","37.5242","476.7804","2.8017","0.4394","0.2386","0.1385","188.3964","0.1621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Ja'Tavion Sanders","CAR","te","14","10","70.5","0","0","0","0","0","0","0","0","0","42.5717","31.0461","274.5822","1.96","0","0","0.0957","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Brenton Strange","JAX","te","8","8","69.9","0","0","0","0","0","0","0","0","0","40.7833","30.0981","278.1337","1.9583","0","0","0.0964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","TreVeyon Henderson","NE","rb","14","10","75.8","0","0","0","0","0","0","65.1599","259.8125","1.7563","25.205","21.3531","144.5148","0.5995","1.1114","0.5147","0.138","407.4378","0.1041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Tyler Allgeier","ATL","rb","5","11","74.8","0","0","0","0","0","0","104.5246","446.1687","2.9127","8.9452","7.3583","50.5493","0.2209","1.493","0.6657","0.1289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Bryce Young","CAR","qb","14","9","127.4","194.9762","290.4281","1790.7757","12.2005","5.7437","21.4162","28.7835","153.3935","0.2965","0","0","0","0","0","0","0.6629","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Jauan Jennings","SF","wr","14","10","101.3","0","0","0","0","0","0","0","0","0","57.7454","39.2449","451.7748","2.7541","0","0","0.1553","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Jerry Jeudy","CLV","wr","9","10","99.9","0","0","0","0","0","0","0","0","0","66.2793","38.6551","478.8032","2.1806","0","0","0.145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Josh Downs","IND","wr","11","10","99.8","0","0","0","0","0","0","0","0","0","60.4289","44.2359","422.0233","2.1697","0","0","0.1737","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Christian Kirk","HST","wr","6","11","99.7","0","0","0","0","0","0","0","0","0","59.5413","38.7716","453.2963","2.5481","0","0","0.1376","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Zach Charbonnet","SEA","rb","8","10","72.5","0","0","0","0","0","0","82.4466","339.8555","3.1777","13.1493","11.0287","74.1075","0.3095","1.2339","0.5562","0.1394","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Rachaad White","TB","rb","9","10","72.2","0","0","0","0","0","0","61.3513","252.1291","1.6905","21.8187","18.815","130.7446","0.9412","1.0326","0.477","0.1339","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Ricky Pearsall","SF","wr","14","10","98","0","0","0","0","0","0","2.5257","13.7744","0.1068","54.3574","35.8996","466.1","2.2652","0.4211","0.2286","0.1491","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Travis Hunter","JAX","wr","8","10","97.3","0","0","0","0","0","0","2.4728","14.654","0.1102","59.2221","39.628","410.9103","2.4383","0.4606","0.2505","0.1423","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Calvin Ridley","TEN","wr","10","10","96.9","0","0","0","0","0","0","2.6759","14.4247","0.0835","63.0732","35.4506","462.8845","2.2441","0.4183","0.2268","0.1263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Elic Ayomanor","TEN","wr","10","10","96.8","0","0","0","0","0","0","0","0","0","67.1526","38.823","434.6702","2.3735","0","0","0.132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Spencer Rattler","NO","qb","11","10","121.8","193.505","283.9104","1866.2511","9.7361","7.8474","21.6886","34.5791","179.5212","0.7645","0","0","0","0","0","0","0.6791","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Tyrone Tracy","NYG","rb","14","10","69","0","0","0","0","0","0","45.2812","189.6451","1.4579","28.152","22.454","154.9019","0.6531","0.8545","0.403","0.1239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Rashid Shaheed","NO","wr","11","10","95.1","0","0","0","0","0","0","0","0","0","58.7524","35.8235","436.2832","2.3213","0","0","0.1366","495.5121","0.2419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Calvin Austin III","PIT","wr","5","11","95","0","0","0","0","0","0","0","0","0","54.1433","33.8967","420.7897","2.952","0","0","0.1437","199.0145","0.1713","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","Romeo Doubs","GB","wr","5","11","94.9","0","0","0","0","0","0","0","0","0","52.6523","34.1464","414.2458","3.1594","0","0","0.171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","Pat Freiermuth","PIT","te","5","11","60.7","0","0","0","0","0","0","0","0","0","32.4191","24.1147","236.5426","2.1343","0","0","0.0861","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Marvin Mims Jr.","DEN","wr","12","10","93.9","0","0","0","0","0","0","10.5391","62.4409","0.1201","48.7572","32.6362","392.7218","2.2796","0.4943","0.2569","0.1322","598.464","0.2608","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","Chigoziem Okonkwo","TEN","te","10","10","59.4","0","0","0","0","0","0","0","0","0","38.9108","27.9588","245.6706","1.1255","0","0","0.0765","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","Bhayshul Tuten","JAX","rb","8","10","66.3","0","0","0","0","0","0","61.325","258.557","1.6975","19.7407","16.0075","106.9146","0.6027","1.0019","0.4601","0.1151","393.5016","0.1006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Geno Smith","LV","qb","8","10","118.8","181.169","250.0291","1830.7018","10.7546","5.9759","21.2053","28.2173","94.4922","0.6394","0","0","0","0","0","0","0.6028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","Noah Fant","CIN","te","10","10","58.5","0","0","0","0","0","0","0","0","0","34.2474","25.6796","236.7953","1.4976","0","0","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","Brandon Aiyuk","SF","wr","14","8","91.9","0","0","0","0","0","0","0","0","0","50.4913","32.7485","443.1195","2.4323","0","0","0.138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","Joshua Palmer","BUF","wr","7","11","90.3","0","0","0","0","0","0","0","0","0","52.6281","33.7629","416.0649","2.4234","0","0","0.1761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
