"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"82","Kyler Murray","ARZ","qb","8","14","210.5","284.8768","397.5627","2679.2615","16.5525","7.1496","27.4901","64.9037","356.9304","2.2889","0","0","0","0","0","0","1.011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Courtland Sutton","DEN","wr","12","14","175.7","0","0","0","0","0","0","0","0","0","105.5654","66.186","756.7421","5.5601","0","0","0.2607","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Keenan Allen","LAC","wr","12","14","175.1","0","0","0","0","0","0","0","0","0","99.6804","69.4132","743.7355","5.1405","0","0","0.2549","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","T.J. Hockenson","MIN","te","6","14","121.4","0","0","0","0","0","0","0","0","0","75.9892","53.9666","488.9151","3.0351","0","0","0.1742","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Jared Goff","DET","qb","8","14","208.6","312.173","416.8888","3162.2888","21.8858","8.5894","25.4489","14.6605","78.164","0.2039","0","0","0","0","0","0","1.371","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Tua Tagovailoa","MIA","qb","12","14","207.6","323.2846","445.7523","3274.8342","21.2519","10.5815","28.5175","16.357","97.9778","0.1217","0","0","0","0","0","0","1.1415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Chigoziem Okonkwo","TEN","te","10","14","119.4","0","0","0","0","0","0","0","0","0","78.1934","55.8973","488.2047","2.3883","0","0","0.1569","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Drake Maye","NE","qb","14","14","206.4","295.9326","415.6143","2833.5112","17.5762","9.2888","38.5117","62.7668","357.7442","0.6263","0","0","0","0","0","0","0.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Brenton Strange","JAX","te","8","14","119","0","0","0","0","0","0","0","0","0","70.1372","51.4278","471.0573","3.3524","0","0","0.1698","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Michael Penix Jr.","ATL","qb","5","14","205.5","314.1092","466.3258","3143.2478","18.9435","10.1337","26.0748","36.6198","187.0723","0.5444","0","0","0","0","0","0","1.1447","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","DJ Moore","CHI","wr","5","14","171.7","0","0","0","0","0","0","9.4845","51.8148","0.2136","99.3729","68.2818","735.7072","3.9661","0.8665","0.4639","0.2353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Zach Charbonnet","SEA","rb","8","14","118.7","0","0","0","0","0","0","113.9515","473.5952","4.1311","31.167","26.0088","176.3209","0.6862","1.7997","0.8234","0.2215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Jonnu Smith","PIT","te","5","14","118.3","0","0","0","0","0","0","0","0","0","62.352","50.3077","439.7526","3.9544","0","0","0.1574","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Bo Nix","DEN","qb","12","14","204.1","285.4418","410.1793","2747.8299","18.1567","7.9363","19.4395","70.4316","270.3186","1.3912","0","0","0","0","0","0","1.0471","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Jakobi Meyers","LV","wr","8","14","169.7","0","0","0","0","0","0","2.6017","14.3565","0.0995","97.2526","66.8815","758.4569","4.2149","0.7529","0.4116","0.2166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","DeVonta Smith","PHI","wr","9","14","168.6","0","0","0","0","0","0","0","0","0","91.2692","65.8214","743.7322","4.6399","0","0","0.2998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Juwan Johnson","NO","te","11","14","114.5","0","0","0","0","0","0","0","0","0","70.275","49.8364","462.3163","3.029","0","0","0.1533","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Quentin Johnston","LAC","wr","12","14","167.1","0","0","0","0","0","0","2.8155","15.4763","0.1041","92.016","58.0442","749.8701","5.3501","0.6616","0.3609","0.2385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Jaylen Waddle","MIA","wr","12","14","166.7","0","0","0","0","0","0","2.5304","15.0059","0.1237","91.8046","63.638","744.744","4.4485","0.7204","0.3938","0.2383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","C.J. Stroud","HST","qb","6","14","200.3","280.7107","413.2623","3019.3584","17.2228","8.0449","36.5625","41.6902","221.1249","0.4464","0","0","0","0","0","0","0.9837","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Jameson Williams","DET","wr","8","14","166","0","0","0","0","0","0","9.1587","57.6439","0.6095","86.3628","54.2423","756.0488","4.479","0.7149","0.3807","0.2953","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Rome Odunze","CHI","wr","5","14","165","0","0","0","0","0","0","1.3549","7.5717","0.0561","99.2572","60.9399","742.1363","4.8349","0.6745","0.3702","0.2272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Xavier Worthy","KC","wr","10","14","164.7","0","0","0","0","0","0","10.0122","55.2538","0.5235","83.5831","57.7747","687.4372","4.9804","0.7654","0.4073","0.2252","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Trevor Lawrence","JAX","qb","8","14","198.2","297.8222","437.675","2944.096","18.1617","10.5621","25.8135","46.8367","177.8044","1.4864","0","0","0","0","0","0","1.0835","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Kenneth Gainwell","PIT","rb","5","14","110.4","0","0","0","0","0","0","103.8217","427.1865","2.1339","37.0065","29.7246","202.7723","0.8503","1.7226","0.7935","0.2135","591.289","0.1511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Tyrone Tracy","NYG","rb","14","12","109.9","0","0","0","0","0","0","106.391","448.1718","2.8883","32.8079","26.2104","180.8451","0.7772","1.7214","0.7889","0.1865","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Keon Coleman","BUF","wr","7","14","162.7","0","0","0","0","0","0","0","0","0","93.7284","57.923","721.5572","5.3259","0","0","0.3151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Terry McLaurin","WAS","wr","12","13","162.5","0","0","0","0","0","0","0.6224","3.9174","0.0264","89.4039","57.8402","731.1865","5.1963","0.6319","0.3478","0.2627","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Tre Tucker","LV","wr","8","14","161.3","0","0","0","0","0","0","3.9025","21.5348","0.1743","89.6191","55.7591","709.7204","4.9105","0.6572","0.3568","0.2012","823.8753","0.3675","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Jacory Croskey-Merritt","WAS","rb","12","14","108.1","0","0","0","0","0","0","113.2882","511.9679","4.3146","20.99","17.1551","115.9634","0.5756","1.724","0.7796","0.2022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Bhayshul Tuten","JAX","rb","8","14","107.8","0","0","0","0","0","0","109.1005","452.1163","3.5519","27.0529","22.0049","145.9135","0.8588","1.7127","0.78","0.1893","488.6479","0.1249","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Khalil Shakir","BUF","wr","7","14","160.5","0","0","0","0","0","0","0","0","0","86.1678","66.1675","707.6964","3.8338","0","0","0.2895","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","RJ Harvey","DEN","rb","12","14","107.5","0","0","0","0","0","0","83.1781","347.152","2.1922","40.5475","32.7326","218.3624","1.009","1.4824","0.6921","0.1963","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Jerry Jeudy","CLV","wr","9","14","160.4","0","0","0","0","0","0","0.6848","4.0693","0.0313","98.7498","60.9951","769.1495","3.7055","0.6673","0.3672","0.2164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Deebo Samuel","WAS","wr","12","14","159.9","0","0","0","0","0","0","16.8926","96.8158","0.9439","84.1195","61.1953","623.6117","3.4791","0.8853","0.463","0.2682","357.3021","0.0913","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Tyjae Spears","TEN","rb","10","13","106.8","0","0","0","0","0","0","111.6809","470.728","2.8716","30.5713","24.6337","154.2907","0.6198","1.776","0.811","0.1592","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Zach Ertz","WAS","te","12","14","106.3","0","0","0","0","0","0","0","0","0","60.1","44.4881","401.8447","3.5407","0","0","0.1767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Matthew Stafford","LA","qb","8","14","191.5","296.4505","410.5624","3036.8105","19.1401","8.3635","24.8561","24.6025","54.8245","0.4148","0","0","0","0","0","0","1.0909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Dak Prescott","DAL","qb","10","14","191.3","285.4125","396.8852","2876.4845","19.2593","8.4325","24.8867","20.6775","129.932","0.1864","0","0","0","0","0","0","0.9617","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Daniel Jones","IND","qb","11","14","188.6","253.4799","365.9767","2467.7435","14.021","7.2606","30.1455","67.1249","335.0702","2.1328","0","0","0","0","0","0","1.0122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Miles Sanders","DAL","rb","10","14","101.7","0","0","0","0","0","0","101.1156","438.0736","2.8386","27.5236","22.3953","153.3571","0.7064","1.609","0.7349","0.1942","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Aaron Rodgers","PIT","qb","5","14","188.4","269.7069","383.4404","2682.1933","20.1694","6.7721","26.4059","24.3713","91.771","0.4846","0","0","0","0","0","0","0.9678","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Joe Mixon","HST","rb","6","13","101.4","0","0","0","0","0","0","109.4695","459.7524","3.6093","22.4476","18.3705","126.5849","0.6565","1.6785","0.7606","0.1731","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Rhamondre Stevenson","NE","rb","14","14","100.6","0","0","0","0","0","0","110.7928","474.9748","2.3971","26.3621","21.6531","145.8159","0.624","1.7318","0.788","0.1671","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Darnell Mooney","ATL","wr","5","14","153","0","0","0","0","0","0","0","0","0","93.7608","56.1349","710.4377","4.2321","0","0","0.2272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Mark Andrews","BLT","te","7","14","99","0","0","0","0","0","0","0","0","0","50.1024","35.9393","384.3947","4.0461","0","0","0.1844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Geno Smith","LV","qb","8","14","184.7","274.9053","385.6202","2839.1067","16.4163","8.2064","30.4449","42.9689","144.8987","0.9454","0","0","0","0","0","0","0.8659","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Michael Pittman Jr.","IND","wr","11","14","149.9","0","0","0","0","0","0","0","0","0","92.0041","63.2198","663.742","3.3053","0","0","0.2481","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Stefon Diggs","NE","wr","14","14","149.6","0","0","0","0","0","0","0","0","0","88.352","61.3429","652.2234","3.7826","0","0","0.1921","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Calvin Ridley","TEN","wr","10","14","149.2","0","0","0","0","0","0","3.9779","22.6644","0.1725","100.0777","55.7789","685.3908","3.6447","0.6522","0.3539","0.2043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Tyler Allgeier","ATL","rb","5","14","95.7","0","0","0","0","0","0","133.5388","570.8183","3.7146","11.6884","9.441","64.8322","0.3012","1.9078","0.8507","0.1598","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Chris Godwin","TB","wr","9","14","148","0","0","0","0","0","0","0","0","0","82.5427","60.1751","655.7452","3.6312","0","0","0.2246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Isaiah Likely","BLT","te","7","14","94.4","0","0","0","0","0","0","0","0","0","48.0048","34.6044","377.054","3.6192","0","0","0.1766","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Pat Freiermuth","PIT","te","5","14","94.4","0","0","0","0","0","0","0","0","0","52.3715","38.7731","368.2064","3.0968","0","0","0.1322","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Bryce Young","CAR","qb","14","14","181.5","286.6565","427.5141","2588.1264","16.6034","8.8425","35.8418","44.9134","244.3977","0.467","0","0","0","0","0","0","0.9986","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Evan Engram","DEN","te","12","14","93.8","0","0","0","0","0","0","0","0","0","57.8925","43.0185","378.2876","2.1082","0","0","0.1429","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Troy Franklin","DEN","wr","12","14","144.9","0","0","0","0","0","0","2.2314","13.2919","0.0922","85.4053","55.1577","642.8427","3.9699","0.6267","0.3425","0.2134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Dalton Schultz","HST","te","6","14","90.7","0","0","0","0","0","0","0","0","0","54.4409","38.1026","374.3361","2.4833","0","0","0.1277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Josh Downs","IND","wr","11","14","144","0","0","0","0","0","0","0","0","0","87.9965","61.8127","624.5622","3.0942","0","0","0.2374","127.4631","0.1097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Rashid Shaheed","NO","wr","11","14","142.7","0","0","0","0","0","0","0","0","0","88.0822","52.7827","651.1607","3.7172","0","0","0.1923","770.7316","0.3597","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Nick Chubb","HST","rb","6","14","89.7","0","0","0","0","0","0","103.672","453.5967","2.7651","19.0117","15.1882","103.4137","0.5546","1.5761","0.7117","0.157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Spencer Rattler","NO","qb","11","14","175.8","275.8839","410.185","2675.5917","14.1742","10.8681","32.0131","51.3466","252.8423","1.1114","0","0","0","0","0","0","0.9216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Mike Gesicki","CIN","te","10","14","88.6","0","0","0","0","0","0","0","0","0","54.0727","37.5269","366.9728","2.3596","0","0","0.1246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Sam Darnold","SEA","qb","8","14","175.7","262.3364","351.9361","2583.478","16.452","8.129","31.3212","42.6548","140.6773","1.1234","0","0","0","0","0","0","1.0054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Calvin Austin III","PIT","wr","5","14","141.5","0","0","0","0","0","0","0","0","0","80.9865","49.7927","629.2266","4.4984","0","0","0.2045","261.0278","0.2247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Jeremy McNichols","WAS","rb","12","14","87.9","0","0","0","0","0","0","46.2858","213.2583","1.9539","35.58","29.2822","199.9091","1.0186","0.9416","0.4496","0.1619","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Jerome Ford","CLV","rb","9","14","87.6","0","0","0","0","0","0","49.6465","220.7072","1.2556","38.529","31.3952","213.4092","0.9068","1.0091","0.4817","0.1384","346.3472","0.0885","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Cooper Kupp","SEA","wr","8","14","140","0","0","0","0","0","0","0","0","0","78.5073","56.1825","606.869","3.7811","0","0","0.2183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Jauan Jennings","SF","wr","14","14","139.4","0","0","0","0","0","0","0","0","0","78.514","54.0247","616.3221","3.8903","0","0","0.2112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Brandon Aiyuk","SF","wr","14","13","138.5","0","0","0","0","0","0","0","0","0","76.8133","49.7903","665.9917","3.6205","0","0","0.2067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Marvin Mims Jr.","DEN","wr","12","14","138","0","0","0","0","0","0","13.7071","75.341","0.4204","70.2249","47.735","558.651","3.7719","0.7046","0.3681","0.1892","752.3313","0.3445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Ricky Pearsall","SF","wr","14","14","136.9","0","0","0","0","0","0","3.438","20.3769","0.1437","76.0916","49.3865","647.8963","3.3469","0.5789","0.3143","0.2085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Rachaad White","TB","rb","9","14","83","0","0","0","0","0","0","65.8638","278.8462","1.5643","26.6525","23.0074","154.4938","1.2206","1.1385","0.5287","0.1493","438.4318","0.112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Colston Loveland","CHI","te","5","14","82.6","0","0","0","0","0","0","0","0","0","51.5854","34.6459","340.5667","2.2843","0","0","0.1174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Cam Ward","TEN","qb","10","14","168.5","283.6381","438.5187","2623.6844","13.8499","9.2508","47.2995","40.6785","212.3327","0.6116","0","0","0","0","0","0","0.8954","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","Cedric Tillman","CLV","wr","9","14","134.4","0","0","0","0","0","0","1.3696","8.1386","0.0617","83.5749","52.1198","573.5592","4.0044","0.5827","0.3195","0.184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","Kareem Hunt","KC","rb","10","14","80.9","0","0","0","0","0","0","79.8072","314.5205","2.8244","20.7732","17.4623","117.2534","0.686","1.2509","0.5713","0.1654","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Mike Evans","TB","wr","9","11","132.7","0","0","0","0","0","0","0","0","0","71.6145","46.1417","575.6865","4.7731","0","0","0.1971","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","Theo Johnson","NYG","te","14","14","78.9","0","0","0","0","0","0","0","0","0","46.7162","34.0447","312.4539","2.2405","0","0","0.1072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","Brian Robinson","SF","rb","14","14","79.3","0","0","0","0","0","0","102.7593","433.6606","2.9853","11.6905","9.8472","70.9447","0.3608","1.4959","0.67","0.1446","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Matthew Golden","GB","wr","5","14","131.5","0","0","0","0","0","0","0","0","0","76.2372","47.9273","605.3494","3.6757","0","0","0.241","100.0843","0.0861","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","Cade Otton","TB","te","9","14","77.7","0","0","0","0","0","0","0","0","0","43.7326","31.7216","306.0813","2.5178","0","0","0.1191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","Ray Davis","BUF","rb","7","14","77.5","0","0","0","0","0","0","91.2411","390.6502","2.9126","13.6487","10.9668","78.0864","0.5066","1.3522","0.6081","0.168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","Elijah Arroyo","SEA","te","8","14","76.8","0","0","0","0","0","0","0","0","0","43.1493","32.0746","308.8763","2.2675","0","0","0.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
