"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"82","Isiah Pacheco","KC","rb","10","14","130.4","0","0","0","0","0","0","137.6835","567.077","3.8706","32.7742","27.5715","186.233","0.9548","2.1593","0.9832","0.2771","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Hunter Henry","NE","te","14","14","116.6","0","0","0","0","0","0","0","0","0","68.4907","48.0652","462.1581","3.6653","0","0","0.1485","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","DJ Moore","CHI","wr","5","14","172.8","0","0","0","0","0","0","9.4581","51.7061","0.2208","99.8913","68.6802","739.4843","4.0236","0.8683","0.4649","0.2361","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Dallas Goedert","PHI","te","9","14","114.7","0","0","0","0","0","0","0","0","0","63.911","49.1528","472.2962","2.9897","0","0","0.2102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Kyler Murray","ARZ","qb","8","14","208.9","277.6557","390.6965","2653.9085","16.2989","7.1189","26.346","65.2311","355.6876","2.3688","0","0","0","0","0","0","1.0211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Jared Goff","DET","qb","8","14","208.8","312.4478","417.5382","3164.9991","21.8975","8.5903","25.0714","14.66","78.1493","0.2043","0","0","0","0","0","0","1.3714","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Tua Tagovailoa","MIA","qb","12","14","207.5","322.8875","445.174","3272.5184","21.2496","10.6065","28.5255","16.3586","97.9949","0.1217","0","0","0","0","0","0","1.1397","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","RJ Harvey","DEN","rb","12","14","126.4","0","0","0","0","0","0","114.9369","481.7604","3.0227","40.9122","33.1042","221.7019","1.026","1.9113","0.8808","0.2321","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Drake Maye","NE","qb","14","14","206.4","295.8783","415.8914","2833.2605","17.5727","9.3216","38.5017","62.7683","357.8681","0.6252","0","0","0","0","0","0","0.9177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Michael Penix Jr.","ATL","qb","5","14","206.2","315.9464","468.4362","3157.9536","18.987","10.236","26.6128","36.6319","187.984","0.5493","0","0","0","0","0","0","1.1449","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Chris Olave","NO","wr","11","14","169.8","0","0","0","0","0","0","0","0","0","107.8581","67.5631","792.4366","3.7495","0","0","0.2355","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Tony Pollard","TEN","rb","10","14","125.4","0","0","0","0","0","0","164.4167","687.3956","4.0411","24.6568","19.3553","122.4002","0.4443","2.4323","1.0934","0.1936","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Juwan Johnson","NO","te","11","14","111.7","0","0","0","0","0","0","0","0","0","68.4627","48.6023","451.7829","2.9355","0","0","0.1493","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","J.K. Dobbins","DEN","rb","12","14","124.8","0","0","0","0","0","0","137.2238","607.8111","4.6469","25.1052","20.739","132.5336","0.6055","2.0794","0.9398","0.219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Xavier Worthy","KC","wr","10","14","168.4","0","0","0","0","0","0","10.0152","55.2634","0.5237","85.4167","59.1733","703.0133","5.1031","0.7733","0.4116","0.2297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Bo Nix","DEN","qb","12","14","203.9","286.9358","409.7256","2741.0877","18.1707","7.947","19.4775","70.4235","270.5668","1.3896","0","0","0","0","0","0","1.0373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Jameson Williams","DET","wr","8","14","167.4","0","0","0","0","0","0","9.1626","57.7064","0.6099","87.241","54.9054","760.6715","4.5297","0.7158","0.3812","0.2981","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Quentin Johnston","LAC","wr","12","14","167.3","0","0","0","0","0","0","2.8146","15.4709","0.1069","91.7719","57.848","750.2903","5.4146","0.6616","0.3609","0.2365","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Tyrone Tracy","NYG","rb","14","14","122.9","0","0","0","0","0","0","124.7108","524.6069","3.3791","33.4583","27.0855","190.8195","0.8993","1.9786","0.9031","0.2277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Jaylen Waddle","MIA","wr","12","14","166.8","0","0","0","0","0","0","2.5297","15.0107","0.1248","91.709","63.5726","747.9502","4.4194","0.7195","0.3933","0.2379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","D.K. Metcalf","PIT","wr","5","14","166.3","0","0","0","0","0","0","0","0","0","95.2545","59.0928","747.1073","5.3375","0","0","0.2406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Rome Odunze","CHI","wr","5","14","166.1","0","0","0","0","0","0","1.3512","7.5536","0.0571","99.4453","61.0409","749.6091","4.8896","0.6763","0.3712","0.2272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Keon Coleman","BUF","wr","7","14","164.2","0","0","0","0","0","0","0","0","0","94.4932","58.452","729.6223","5.3527","0","0","0.3169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Jonnu Smith","PIT","te","5","14","105.8","0","0","0","0","0","0","0","0","0","55.8739","45.1196","392.3466","3.5222","0","0","0.1411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Chigoziem Okonkwo","TEN","te","10","14","105.5","0","0","0","0","0","0","0","0","0","69.0719","49.4226","431.5909","2.1089","0","0","0.139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Trevor Lawrence","JAX","qb","8","14","199.8","299.8391","441.5382","2973.0946","18.2805","10.6597","26.3887","47.1399","179.1631","1.5006","0","0","0","0","0","0","1.0896","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","C.J. Stroud","HST","qb","6","14","199.8","279.1178","410.9169","3007.9044","17.2033","8.0306","36.7683","41.6998","220.9189","0.4512","0","0","0","0","0","0","0.9832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","DeVonta Smith","PHI","wr","9","14","162.9","0","0","0","0","0","0","0","0","0","88.0363","63.5048","719.6072","4.4773","0","0","0.2895","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Zach Ertz","WAS","te","12","14","104.2","0","0","0","0","0","0","0","0","0","59.0739","43.7022","392.8798","3.4737","0","0","0.173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Zach Charbonnet","SEA","rb","8","14","116.8","0","0","0","0","0","0","110.1355","461.59","3.8357","31.6771","26.476","180.6167","0.7049","1.7749","0.8128","0.2199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Dak Prescott","DAL","qb","10","14","196.7","289.7538","407.4846","2960.9725","19.7974","8.6768","25.7552","21.1529","133.6157","0.1875","0","0","0","0","0","0","0.9912","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Jakobi Meyers","LV","wr","8","14","160.2","0","0","0","0","0","0","2.6015","14.3554","0.1013","91.5796","62.9203","714.1622","4.0238","0.7134","0.3898","0.2054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Harold Fannin Jr.","CLV","te","9","14","100.4","0","0","0","0","0","0","0","0","0","60.7649","44.3574","411.8906","2.4354","0","0","0.1322","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Deebo Samuel","WAS","wr","12","14","158.1","0","0","0","0","0","0","16.6557","95.5482","0.9297","83.2405","60.5044","616.6211","3.4397","0.8775","0.4591","0.2648","358.5334","0.0916","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Mark Andrews","BLT","te","7","14","99.4","0","0","0","0","0","0","0","0","0","50.1193","35.9724","386.2011","4.0807","0","0","0.1847","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Kenneth Gainwell","PIT","rb","5","14","110.5","0","0","0","0","0","0","103.6579","430.1902","2.1336","36.8663","29.5754","203.4368","0.8411","1.7207","0.7927","0.2134","590.7633","0.151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Darnell Mooney","ATL","wr","5","14","154.3","0","0","0","0","0","0","0","0","0","94.404","56.5531","718.3186","4.2436","0","0","0.2279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Keenan Allen","LAC","wr","12","14","154","0","0","0","0","0","0","0","0","0","87.4476","60.9322","651.5461","4.576","0","0","0.2224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Bhayshul Tuten","JAX","rb","8","14","109","0","0","0","0","0","0","109.7682","458.4355","3.5787","27.2884","22.1988","146.7947","0.8723","1.7239","0.7852","0.1903","488.4769","0.1248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Khalil Shakir","BUF","wr","7","14","153.3","0","0","0","0","0","0","0","0","0","82.2531","63.2698","676.0539","3.6499","0","0","0.2758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Matthew Stafford","LA","qb","8","14","189.5","292.2588","405.2954","2997.8635","18.9657","8.2728","27.703","24.661","55.0713","0.4275","0","0","0","0","0","0","1.0848","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Isaiah Likely","BLT","te","7","14","94.7","0","0","0","0","0","0","0","0","0","47.8918","34.5191","379.3987","3.6403","0","0","0.1764","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Daniel Jones","IND","qb","11","14","188.8","253.6767","366.5718","2466.7857","14.0567","7.2693","29.5635","67.1323","335.2421","2.1495","0","0","0","0","0","0","1.0143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Courtland Sutton","DEN","wr","12","14","152.4","0","0","0","0","0","0","0","0","0","91.5875","57.4329","652.8687","4.8675","0","0","0.2243","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Aaron Rodgers","PIT","qb","5","14","188.5","266.7281","383.5549","2681.8642","20.173","6.7706","26.3674","24.3542","91.9928","0.4833","0","0","0","0","0","0","0.9692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Dylan Sampson","CLV","rb","9","14","107.3","0","0","0","0","0","0","115.7969","470.9333","2.8887","28.2503","23.133","156.2654","0.8982","1.8155","0.8266","0.1873","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Jerry Jeudy","CLV","wr","9","14","151.6","0","0","0","0","0","0","0.6852","4.0724","0.0318","93.2794","57.626","728.3674","3.463","0.6305","0.3469","0.2037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Ja'Tavion Sanders","CAR","te","14","14","93.2","0","0","0","0","0","0","0","0","0","56.8272","41.5678","365.8099","2.4708","0","0","0.1307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Stefon Diggs","NE","wr","14","14","150.9","0","0","0","0","0","0","0","0","0","88.8528","61.7641","657.231","3.8348","0","0","0.1926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Tyjae Spears","TEN","rb","10","13","106.5","0","0","0","0","0","0","111.5759","470.6197","2.8628","30.4337","24.524","153.9407","0.6158","1.7734","0.8098","0.1588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Michael Pittman Jr.","IND","wr","11","14","148.8","0","0","0","0","0","0","0","0","0","91.4694","62.9568","657.0058","3.2821","0","0","0.2468","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Calvin Ridley","TEN","wr","10","14","148.3","0","0","0","0","0","0","3.9743","22.6398","0.1742","99.1227","55.1919","684.8642","3.608","0.6487","0.352","0.203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Geno Smith","LV","qb","8","14","184.2","273.8136","383.7991","2829.2273","16.3907","8.199","31.2262","42.9765","145.1262","0.9437","0","0","0","0","0","0","0.8676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Dalton Schultz","HST","te","6","14","89.4","0","0","0","0","0","0","0","0","0","53.6469","37.4495","369.337","2.4572","0","0","0.1265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Russell Wilson","NYG","qb","14","14","183.7","244.7996","343.4733","2518.528","17.2179","6.4681","31.375","43.5011","199.4956","0.8791","0","0","0","0","0","0","0.8955","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Mike Gesicki","CIN","te","10","14","88.7","0","0","0","0","0","0","0","0","0","54.1996","37.6111","367.1666","2.3609","0","0","0.1247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Matthew Golden","GB","wr","5","14","146.4","0","0","0","0","0","0","0","0","0","85.1181","53.5221","672.2007","4.1062","0","0","0.2689","100.6905","0.0867","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Miles Sanders","DAL","rb","10","14","101.7","0","0","0","0","0","0","100.8777","437.6137","2.8317","27.5361","22.4136","153.4725","0.706","1.6059","0.7335","0.1948","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Joe Mixon","HST","rb","6","13","101.6","0","0","0","0","0","0","109.8065","461.7049","3.6194","22.3983","18.3309","126.3618","0.6549","1.6827","0.7624","0.173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Rhamondre Stevenson","NE","rb","14","14","101","0","0","0","0","0","0","110.794","478.4762","2.3941","26.3782","21.6672","145.8487","0.6288","1.732","0.7881","0.1667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Bryce Young","CAR","qb","14","14","181.5","285.9086","426.6771","2587.9983","16.5942","8.8285","36.2207","44.9116","244.3901","0.4693","0","0","0","0","0","0","0.9981","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Chris Godwin","TB","wr","9","14","145.1","0","0","0","0","0","0","0","0","0","80.9816","59.1893","645.1677","3.4944","0","0","0.2206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Josh Downs","IND","wr","11","14","145.1","0","0","0","0","0","0","0","0","0","88.7923","62.4912","627.3732","3.1197","0","0","0.2396","127.6522","0.1099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Mason Taylor","NYJ","te","9","14","86.8","0","0","0","0","0","0","0","0","0","51.0004","36.8825","343.6119","2.5403","0","0","0.1489","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Pat Freiermuth","PIT","te","5","14","86.4","0","0","0","0","0","0","0","0","0","48.106","35.6431","335.6815","2.8174","0","0","0.1215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Darren Waller","MIA","te","12","14","86.1","0","0","0","0","0","0","0","0","0","49.2765","34.2968","359.5067","2.5957","0","0","0.126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Jeremy McNichols","WAS","rb","12","14","99.5","0","0","0","0","0","0","62.2922","287.2252","2.6336","35.8024","29.4813","201.0481","1.0228","1.1603","0.546","0.1835","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Cooper Kupp","SEA","wr","8","14","142","0","0","0","0","0","0","0","0","0","79.2499","56.4527","619.3167","3.8568","0","0","0.2183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Tyler Allgeier","ATL","rb","5","14","96.3","0","0","0","0","0","0","132.949","577.4603","3.6923","11.7394","9.4826","65.1562","0.3012","1.9003","0.8474","0.1598","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Theo Johnson","NYG","te","14","14","82.6","0","0","0","0","0","0","0","0","0","46.4699","34.5942","324.4387","2.5576","0","0","0.1182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Sam Darnold","SEA","qb","8","14","176.6","265.8269","355.6562","2600.9791","16.6852","8.5543","31.844","42.4513","142.2597","1.1133","0","0","0","0","0","0","1.0056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Jauan Jennings","SF","wr","14","14","140","0","0","0","0","0","0","0","0","0","78.4489","53.9793","622.8769","3.8865","0","0","0.2113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Spencer Rattler","NO","qb","11","14","175.9","275.9391","409.5555","2681.7671","14.1433","10.8928","32.3219","51.2708","254.0935","1.1065","0","0","0","0","0","0","0.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Marvin Mims Jr.","DEN","wr","12","14","139.4","0","0","0","0","0","0","13.6905","75.2695","0.4332","70.6665","48.1184","564.9434","3.8308","0.7039","0.3677","0.1888","755.6457","0.3453","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Brandon Aiyuk","SF","wr","14","13","138.5","0","0","0","0","0","0","0","0","0","76.7547","49.7528","665.6863","3.6195","0","0","0.2068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","Joshua Palmer","BUF","wr","7","14","138","0","0","0","0","0","0","0","0","0","80.7843","51.8835","630.2065","3.7585","0","0","0.2709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","Nick Chubb","HST","rb","6","14","91.2","0","0","0","0","0","0","104.7448","464.8991","2.7954","18.8653","15.0718","106.4556","0.5534","1.5791","0.7129","0.1576","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Cade Otton","TB","te","9","14","77.1","0","0","0","0","0","0","0","0","0","43.6951","31.6688","303.7655","2.4698","0","0","0.119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","Elijah Arroyo","SEA","te","8","14","76.7","0","0","0","0","0","0","0","0","0","43.556","32.4249","305.399","2.2484","0","0","0.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","Ricky Pearsall","SF","wr","14","14","134.7","0","0","0","0","0","0","3.4397","20.3914","0.1469","74.6194","48.4195","639.3652","3.2777","0.5685","0.3085","0.2048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Calvin Austin III","PIT","wr","5","14","133.7","0","0","0","0","0","0","0","0","0","76.7176","47.1803","593.9313","4.237","0","0","0.1938","261.0225","0.2247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","AJ Barner","SEA","te","8","14","74.9","0","0","0","0","0","0","0","0","0","40.0302","31.6174","277.6331","2.5507","0","0","0.1103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","Cam Ward","TEN","qb","10","14","168.3","282.2006","436.0015","2616.8747","13.8103","9.2157","49.6324","40.6965","213.3905","0.6168","0","0","0","0","0","0","0.8932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","Rachaad White","TB","rb","9","14","83.2","0","0","0","0","0","0","65.62","279.4881","1.5536","26.7809","23.133","156.4893","1.2048","1.1368","0.5281","0.1498","438.5664","0.1121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
