"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"435","Brandon Aubrey","DAL","k","10","9","67.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9115","3.9361","4.962","5.073","4.6367","5.0122","3.4019","3.8968","23.56","23.9656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"436","Cam Little","JAX","k","8","10","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3656","4.4431","5.3869","5.7264","4.607","5.6578","3.1203","4.3987","22.045","23.114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"438","Seahawks DST","SEA","dst","8","10","66.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.1949","0.2242","7.0507","9.2994","4.6093","0.9991","947.827","0.3536","0.148","0.4012","1.6606","2.7738","2.5252","1.6769","0.8143","0","0","0","0","0","0","0","0","0","0"
"437","Cameron Dicker","LAC","k","12","9","65.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9813","4.0199","5.0086","5.181","4.5521","5.1189","3.2524","3.9797","21.9796","22.5612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"438","Ka'imi Fairbairn","HST","k","6","10","65.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3875","4.4618","5.424","5.7505","4.6653","5.6816","3.1749","4.4173","20.1002","21.0311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"439","Harrison Butker","KC","k","10","9","65.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0007","4.0685","4.9457","5.2436","4.2537","5.1807","2.8947","4.0278","23.7432","24.8433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"440","Chad Ryland","ARZ","k","8","10","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.2782","4.3674","5.2406","5.6289","4.3855","5.5614","2.9183","4.3238","21.9833","23.2366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"443","Lions DST","DET","dst","8","10","64.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.8264","0.2176","7.0528","9.425","4.6821","1.0093","1037.8182","0.3784","0.1453","0.373","1.6062","2.7823","2.5329","1.7443","0.8159","0","0","0","0","0","0","0","0","0","0"
"441","Parker Romo","ATL","k","5","10","64.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3398","4.4303","5.3161","5.7099","4.4488","5.6415","2.9605","4.386","20.5471","21.7182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"442","Cairo Santos","CHI","k","5","10","63.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3128","4.3859","5.3318","5.6526","4.5862","5.5849","3.1212","4.342","19.2663","20.1583","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"443","Eddy Pineiro","SF","k","14","9","63.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9762","4.0342","4.9431","5.1994","4.3254","5.1371","2.987","3.9939","21.8273","22.6982","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"444","Jake Elliott","PHI","k","9","9","63.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9637","4.0326","4.8951","5.1973","4.1973","5.1351","2.849","3.9923","22.7004","23.7785","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"448","Bills DST","BUF","dst","7","10","62.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.4379","0.2185","7.1507","9.2836","4.617","1.0115","1051.2951","0.3819","0.1432","0.368","1.7152","2.6998","2.4962","1.7408","0.8368","0","0","0","0","0","0","0","0","0","0"
"445","Chase McLaughlin","TB","k","9","9","62.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.975","4.0385","4.9254","5.205","4.2664","5.1426","2.9207","3.9982","21.1392","22.0622","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"446","Will Reichard","MIN","k","6","10","62.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3054","4.3808","5.3152","5.6461","4.5526","5.5785","3.0875","4.337","17.9889","18.8506","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"447","Daniel Carlson","LV","k","8","10","61.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.1471","4.2183","5.1241","5.4367","4.4002","5.3716","2.9904","4.1762","18.5003","19.3685","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"452","Rams DST","LA","dst","8","10","61.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.7146","0.2253","7.3611","9.3073","4.6172","1.0281","962.7173","0.3609","0.1465","0.372","1.6462","2.7755","2.5268","1.719","0.8139","0","0","0","0","0","0","0","0","0","0"
"448","Michael Badgley","IND","k","11","9","61.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9354","4.0175","4.8207","5.1779","4.0341","5.1159","2.6844","3.9774","21.4972","22.7228","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454","Texans DST","HST","dst","6","10","60.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.2621","0.2266","6.7757","9.4987","4.7127","0.9801","868.1411","0.3346","0.146","0.3856","1.5127","2.7652","2.5174","1.7624","0.9106","0","0","0","0","0","0","0","0","0","0"
"449","Wil Lutz","DEN","k","12","9","60.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9316","4.0084","4.8309","5.1661","4.0797","5.1042","2.7348","3.9683","20.6543","21.757","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"450","Matt Gay","WAS","k","12","9","60.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.911","3.9866","4.8079","5.138","4.066","5.0764","2.7288","3.9467","20.5022","21.5854","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457","Browns DST","CLV","dst","9","9","59.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.571","0.1975","5.5505","8.6473","4.2647","0.8344","734.8505","0.2795","0.1307","0.3494","1.452","2.4722","2.2506","1.5691","0.7759","0","0","0","0","0","0","0","0","0","0"
"451","Evan McPherson","CIN","k","10","9","59.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.8135","3.8796","4.7101","5.0001","4.04","4.9402","2.743","3.8408","19.9424","20.8871","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"452","Andres Borregales","NE","k","14","9","59.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.952","4.0236","4.8719","5.1858","4.1548","5.1236","2.8075","3.9834","18.7414","19.6705","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"453","Graham Gano","NYG","k","14","9","59.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.7819","3.846","4.6754","4.9568","4.0214","4.8974","2.7367","3.8076","20.0013","20.9276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454","Nick Folk","NYJ","k","9","9","58.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.7081","3.7436","4.6662","4.8249","4.2446","4.7671","3.0352","3.7062","17.6462","18.1079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"455","Riley Patterson","MIA","k","12","9","58.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.8513","3.931","4.7197","5.0663","3.9547","5.0056","2.6343","3.8917","19.5581","20.6631","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"463","Jaguars DST","JAX","dst","8","10","58.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.1948","0.2237","6.5218","9.1037","4.4971","0.9361","908.5663","0.3418","0.1482","0.3871","1.6358","2.7771","2.5282","1.7108","0.8127","0","0","0","0","0","0","0","0","0","0"
"464","Falcons DST","ATL","dst","5","10","58.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.5112","0.2248","7.0606","9.1278","4.5006","0.9859","875.564","0.3319","0.1451","0.3724","1.5394","2.7772","2.5283","1.7394","0.8982","0","0","0","0","0","0","0","0","0","0"
"465","Ravens DST","BLT","dst","7","10","57.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.5363","0.213","7.6271","8.3017","4.1239","1.0137","996.5599","0.3673","0.1438","0.3841","1.8138","2.753","2.5063","1.6948","0.7042","0","0","0","0","0","0","0","0","0","0"
"466","Patriots DST","NE","dst","14","9","56.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.9444","0.1973","6.3107","8.0569","3.9775","0.8785","794.5084","0.3027","0.1289","0.3342","1.5206","2.4678","2.2466","1.5452","0.7567","0","0","0","0","0","0","0","0","0","0"
"467","Steelers DST","PIT","dst","5","10","56.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.082","0.2196","6.8083","9.1314","4.519","0.968","877.9553","0.3315","0.1425","0.3664","1.4502","2.6866","2.4841","1.8334","1.0369","0","0","0","0","0","0","0","0","0","0"
"456","Ryan Fitzgerald","CAR","k","14","9","56.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.7875","3.856","4.6697","4.9697","3.9839","4.9102","2.6929","3.8175","17.2677","18.1212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457","Andre Szmyt","CLV","k","9","9","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.8211","3.9008","4.6806","5.0274","3.9169","4.9672","2.6064","3.8618","16.5971","17.5433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"458","Blake Grupe","NO","k","11","9","53.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.5613","3.6356","4.3624","4.6857","3.6506","4.6295","2.4293","3.5993","17.8649","18.8834","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"471","49ers DST","SF","dst","14","9","53.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.3428","0.2024","6.4406","8.1515","4.0323","0.8963","863.4641","0.3218","0.1321","0.3674","1.448","2.5001","2.276","1.5434","0.7329","0","0","0","0","0","0","0","0","0","0"
"472","Vikings DST","MIN","dst","6","10","52.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.6235","0.2221","6.5227","9.1554","4.5124","0.936","808.0037","0.3118","0.1446","0.3565","1.2388","2.7258","2.5198","1.8823","1.1321","0","0","0","0","0","0","0","0","0","0"
"473","Jets DST","NYJ","dst","9","9","52.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.9677","0.2017","6.4438","8.2268","4.0461","0.8954","749.2309","0.2844","0.1296","0.321","1.4576","2.4696","2.258","1.5899","0.7743","0","0","0","0","0","0","0","0","0","0"
"474","Cardinals DST","ARZ","dst","8","10","51.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.8779","0.2275","7.2481","8.848","4.3748","0.9927","899.5812","0.3324","0.1466","0.3465","1.4133","2.7639","2.5545","1.8007","0.9745","0","0","0","0","0","0","0","0","0","0"
"475","Colts DST","IND","dst","11","9","51.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.6489","0.2066","6.731","8.2922","4.1101","0.9294","859.6822","0.3183","0.1302","0.3079","1.4977","2.4931","2.2696","1.5723","0.7291","0","0","0","0","0","0","0","0","0","0"
"476","Bears DST","CHI","dst","5","10","51.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.6234","0.2206","7.2973","8.7743","4.3335","0.9967","836.1711","0.3187","0.1428","0.3672","1.2879","2.7347","2.4896","1.8221","1.1557","0","0","0","0","0","0","0","0","0","0"
"477","Buccaneers DST","TB","dst","9","9","51.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.0758","0.2024","6.5057","8.0222","3.9685","0.895","848.1558","0.3171","0.1299","0.3475","1.5849","2.4567","2.2366","1.5244","0.72","0","0","0","0","0","0","0","0","0","0"
"478","Broncos DST","DEN","dst","12","9","51.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.9554","0.2032","6.2928","8.3794","4.1601","0.8921","843.4828","0.3171","0.132","0.3377","1.3961","2.4967","2.273","1.5998","0.7647","0","0","0","0","0","0","0","0","0","0"
"459","Joey Slye","TEN","k","10","9","50.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.5678","3.6402","4.3761","4.6916","3.6762","4.6354","2.4538","3.6039","14.8209","15.6431","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"480","Raiders DST","LV","dst","8","10","50.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.5778","0.2316","6.8452","8.973","4.4189","0.953","814.8635","0.3108","0.1466","0.3614","1.3997","2.8074","2.5558","1.823","0.9061","0","0","0","0","0","0","0","0","0","0"
"481","Giants DST","NYG","dst","14","9","50.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.0065","0.2006","6.2078","8.4426","4.1659","0.8852","812.7151","0.3016","0.1284","0.333","1.3006","2.4578","2.2375","1.6016","0.9412","0","0","0","0","0","0","0","0","0","0"
"482","Eagles DST","PHI","dst","9","9","49.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.7931","0.2007","5.957","8.3328","4.1295","0.8575","888.6235","0.3292","0.1314","0.3365","1.2385","2.4866","2.2637","1.6308","0.9125","0","0","0","0","0","0","0","0","0","0"
"483","Chargers DST","LAC","dst","12","9","49.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.094","0.2006","6.1715","7.9515","3.9405","0.8618","859.0924","0.3199","0.1313","0.3362","1.4917","2.4846","2.2619","1.5672","0.7271","0","0","0","0","0","0","0","0","0","0"
"484","Saints DST","NO","dst","11","9","49.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.2259","0.2031","5.9631","7.9622","3.9026","0.8361","761.1672","0.2844","0.13","0.3624","1.5843","2.4161","2.2378","1.548","0.7216","0","0","0","0","0","0","0","0","0","0"
"485","Cowboys DST","DAL","dst","10","9","48.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.339","0.2012","5.8741","8.4805","4.1918","0.8545","879.4879","0.3188","0.1275","0.3163","1.1522","2.4204","2.223","1.6934","1.0671","0","0","0","0","0","0","0","0","0","0"
"486","Chiefs DST","KC","dst","10","9","48.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.9724","0.2022","6.2485","7.9219","3.9331","0.8677","911.1207","0.3344","0.1317","0.3369","1.3585","2.4913","2.268","1.5644","0.8491","0","0","0","0","0","0","0","0","0","0"
"487","Dolphins DST","MIA","dst","12","9","48.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.7561","0.1967","5.6643","7.9807","3.9256","0.8096","802.7298","0.2966","0.1295","0.3208","1.3586","2.4256","2.2563","1.6308","0.8783","0","0","0","0","0","0","0","0","0","0"
"488","Commanders DST","WAS","dst","12","9","48.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.6559","0.197","6.3273","7.9271","3.9174","0.8745","833.7255","0.311","0.1304","0.3229","1.166","2.4958","2.2721","1.6458","0.9671","0","0","0","0","0","0","0","0","0","0"
"489","Bengals DST","CIN","dst","10","9","47.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.0756","0.1959","5.8404","7.956","3.9199","0.8279","811.9233","0.3015","0.131","0.3244","1.1824","2.4238","2.2832","1.7007","0.9545","0","0","0","0","0","0","0","0","0","0"
"490","Panthers DST","CAR","dst","14","9","44.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.2439","0.204","6.8331","7.684","3.7806","0.9076","751.1552","0.2859","0.131","0.3244","1.2759","2.4657","2.283","1.6501","0.8698","0","0","0","0","0","0","0","0","0","0"
"491","Titans DST","TEN","dst","10","9","44.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.1357","0.2109","6.8413","7.9927","3.9293","0.9183","688.4516","0.2648","0.1295","0.321","1.293","2.4383","2.258","1.6302","0.9299","0","0","0","0","0","0","0","0","0","0"
