"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"167","Dawson Knox","BUF","te","7","18","80","0","0","0","0","0","0","0","0","0","44.8282","31.2826","319.9444","2.729","0","0","0.1544","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","Ja'Tavion Sanders","CAR","te","14","16","80","0","0","0","0","0","0","0","0","0","48.3968","35.515","309.5542","2.2148","0","0","0.1106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","Darnell Washington","PIT","te","5","18","79.8","0","0","0","0","0","0","0","0","0","44.9538","32.5506","309.6336","2.6808","0","0","0.1226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","Blake Corum","LA","rb","8","18","99.8","0","0","0","0","0","0","102.2354","427.544","2.8626","27.1496","21.5418","152.8586","0.6874","1.6148","0.7364","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","Tyler Shough","NO","qb","11","16","192.5","307.234","459.2036","2971.5032","15.5554","11.5602","30.3056","53.0104","244.8874","1.302","0","0","0","0","0","0","1.099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","Dillon Gabriel","CLV","qb","9","18","192.4","358.6294","539.9718","3129.6822","17.6182","14.0054","40.416","36.408","188.0582","0.6068","0","0","0","0","0","0","1.1532","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","Travis Hunter","JAX","wr","8","12","144.4","0","0","0","0","0","0","0","0","0","88.1012","59.0308","624.8928","3.746","0","0","0.2182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","Kayshon Boutte","NE","wr","14","14","142.1","0","0","0","0","0","0","0","0","0","75.2854","48.81","642.0408","4.7744","0","0","0.2088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","Emari Demercado","ARZ","rb","8","18","94.8","0","0","0","0","0","0","87.308","418.5856","2.3944","25.5694","20.549","141.4984","0.8116","1.4024","0.6418","0.164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","Calvin Austin III","PIT","wr","5","18","140.2","0","0","0","0","0","0","0","0","0","79.7932","50.9738","618.1988","4.2252","0","0","0.2176","320.2082","0.2756","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","Isaiah Davis","NYJ","rb","9","18","94.5","0","0","0","0","0","0","58.3516","252.503","1.5388","38.9542","30.6826","224.9148","1.0744","1.12","0.5298","0.1588","766.4978","0.1958","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","Chuba Hubbard","CAR","rb","14","16","93.6","0","0","0","0","0","0","73.7476","307.9826","1.7824","34.7194","28.6704","175.6852","1.124","1.3064","0.6094","0.1506","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","Cam Ward","TEN","qb","10","16","186.6","309.7984","486.5408","3108.2162","14.5374","10.2678","53.4074","49.2726","155.5668","1.1974","0","0","0","0","0","0","0.9342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","Elijah Higgins","ARZ","te","8","18","72.3","0","0","0","0","0","0","0","0","0","40.6204","32.092","286.3958","1.899","0","0","0.1006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","Jayden Daniels","WAS","qb","12","10","185.9","198.7852","282.0004","2042.0386","13.6616","4.921","27.2706","76.9128","434.1694","2.3664","0","0","0","0","0","0","0.8852","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","Rashid Shaheed","SEA","wr","8","18","137.5","0","0","0","0","0","0","0","0","0","77.803","50.075","609.8784","3.845","0","0","0.2372","1121.309","0.4764","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","Kimani Vidal","LAC","rb","12","16","89.2","0","0","0","0","0","0","113.253","472.2856","2.732","16.4484","13.3592","92.2744","0.5668","1.6756","0.7534","0.1746","501.7892","0.1282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","Christian Kirk","HST","wr","6","18","134.1","0","0","0","0","0","0","0","0","0","81.586","53.4102","605.6336","3.298","0","0","0.1766","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","Ricky Pearsall","SF","wr","14","14","133.1","0","0","0","0","0","0","3.455","18.8348","0.1352","72.7834","48.0694","635.905","3.1616","0.5648","0.3066","0.2074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","Samaje Perine","CIN","rb","10","16","87.3","0","0","0","0","0","0","64.9116","285.7298","1.8216","31.5956","25.8906","178.4112","0.8072","1.157","0.5402","0.1754","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","Brashard Smith","KC","rb","10","16","86.8","0","0","0","0","0","0","55.9012","220.1596","1.7858","33.9068","28.329","191.498","1.0896","1.0614","0.5012","0.1748","485.6068","0.1242","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","Jerome Ford","CLV","rb","9","18","86.6","0","0","0","0","0","0","36.1498","159.9632","0.9412","44.709","36.0888","225.438","0.9446","0.878","0.4298","0.1298","843.8866","0.2156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","Jalen McMillan","TB","wr","9","16","131.5","0","0","0","0","0","0","0","0","0","72.9038","46.5848","571.6064","4.5608","0","0","0.2034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","Jayden Reed","GB","wr","5","16","131.1","0","0","0","0","0","0","0","0","0","67.8084","47.4448","567.9734","4.1732","0","0","0.219","274.1716","0.236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","Austin Hooper","NE","te","14","16","64.4","0","0","0","0","0","0","0","0","0","34.388","26.5174","261.2278","1.9288","0","0","0.0944","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","Justice Hill","BLT","rb","7","18","84.8","0","0","0","0","0","0","22.483","102.1128","0.7322","41.7448","35.422","248.2604","1.5542","0.6802","0.3414","0.1878","628.1282","0.1606","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","Noah Gray","KC","te","10","16","64","0","0","0","0","0","0","0","0","0","35.076","26.6022","253.9364","1.971","0","0","0.0962","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","Rashod Bateman","BLT","wr","7","18","130.1","0","0","0","0","0","0","0","0","0","68.9046","43.7252","562.6764","4.9386","0","0","0.2606","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","Dylan Sampson","CLV","rb","9","18","84","0","0","0","0","0","0","63.6926","253.2556","1.6302","32.9108","26.6504","169.111","0.9122","1.1486","0.5376","0.1318","448.4358","0.1146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","Jeremy McNichols","WAS","rb","12","16","83.8","0","0","0","0","0","0","45.0228","207.9544","1.8318","34.194","27.9274","197.148","0.8146","0.91","0.434","0.1578","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","Elic Ayomanor","TEN","wr","10","16","129.3","0","0","0","0","0","0","0","0","0","90.398","50.9118","598.45","3.0386","0","0","0.1688","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","Brian Robinson","SF","rb","14","16","82.5","0","0","0","0","0","0","105.524","445.1086","3.1664","12.1988","10.2356","73.8792","0.4134","1.5374","0.6888","0.1512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","Xavier Legette","CAR","wr","14","16","125.9","0","0","0","0","0","0","2.7904","16.4674","0.0504","79.96","50.0214","512.9312","3.8148","0.577","0.3142","0.1854","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","Marquise Brown","KC","wr","10","16","125.8","0","0","0","0","0","0","0","0","0","73.0748","46.9868","562.3252","3.7046","0","0","0.2004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","Jalen Coker","CAR","wr","14","16","124.4","0","0","0","0","0","0","0","0","0","78.3818","49.7802","542.6778","3.3396","0","0","0.179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","Devin Neal","NO","rb","11","16","77.8","0","0","0","0","0","0","86.8954","351.159","2.2796","19.7896","15.8306","104.5144","0.4676","1.3458","0.6112","0.1408","540.4682","0.1382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","Olamide Zaccheaus","CHI","wr","5","18","122.4","0","0","0","0","0","0","0","0","0","76.4814","54.279","515.3898","2.7016","0","0","0.192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","Cedric Tillman","CLV","wr","9","18","122.4","0","0","0","0","0","0","0","0","0","82.5876","48.7546","528.9056","3.3944","0","0","0.1744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","Chimere Dike","TEN","wr","10","16","121.6","0","0","0","0","0","0","0","0","0","77.6244","48.8078","528.3888","2.7128","0","0","0.145","1516.2168","0.5724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","Ollie Gordon II","MIA","rb","12","16","75.8","0","0","0","0","0","0","74.4626","308.3802","2.3214","19.7008","16.257","117.8242","0.6226","1.1824","0.5398","0.1504","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","John FitzPatrick","GB","te","5","18","54.9","0","0","0","0","0","0","0","0","0","30.4474","22.5806","209.444","1.8572","0","0","0.098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","Jaydon Blue","DAL","rb","10","16","74.8","0","0","0","0","0","0","78.994","327.1586","2.3824","18.1524","14.9096","103.1356","0.5532","1.229","0.5588","0.1606","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","Raheem Mostert","LV","rb","8","18","74.7","0","0","0","0","0","0","53.177","221.9592","1.5012","27.271","22.3246","158.7358","0.8452","0.9598","0.4492","0.1208","567.3108","0.145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","Michael Wilson","ARZ","wr","8","18","120.3","0","0","0","0","0","0","0","0","0","71.3934","45.968","550.7766","3.1548","0","0","0.1768","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","Daniel Bellinger","NYG","te","14","16","53.3","0","0","0","0","0","0","0","0","0","28.815","21.4454","217.5556","1.658","0","0","0.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","Brock Wright","DET","te","8","18","50.5","0","0","0","0","0","0","0","0","0","25.681","21.1678","181.552","1.8394","0","0","0.0864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","Cole Kmet","CHI","te","5","16","50.3","0","0","0","0","0","0","0","0","0","30.2188","21.0318","200.2282","1.52","0","0","0.0748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","Davis Allen","LA","te","8","18","49.7","0","0","0","0","0","0","0","0","0","27.781","20.261","191.6338","1.6792","0","0","0.0764","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","Joe Flacco","CIN","qb","10","16","163.3","276.7146","394.1798","2668.47","16.6622","9.594","24.9006","17.7318","34.2896","0.6474","0","0","0","0","0","0","0.8982","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","Matthew Golden","GB","wr","5","16","113.7","0","0","0","0","0","0","0","0","0","64.7494","42.4116","531.9206","2.953","0","0","0.2092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","Jeremy Ruckert","NYJ","te","9","18","46.9","0","0","0","0","0","0","0","0","0","27.2426","20.179","184.247","1.3566","0","0","0.074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","Cooper Kupp","SEA","wr","8","18","112.9","0","0","0","0","0","0","0","0","0","62.1344","44.8414","483.2106","3.233","0","0","0.1894","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","Julian Hill","MIA","te","12","16","44.5","0","0","0","0","0","0","0","0","0","24.7964","18.4394","180.9524","1.3054","0","0","0.0656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","Ray Davis","BUF","rb","7","18","63.4","0","0","0","0","0","0","58.8106","253.365","1.9282","16.3012","13.1176","94.3208","0.755","0.9368","0.428","0.1366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","Brandin Cooks","NO","wr","11","16","108.8","0","0","0","0","0","0","0","0","0","69.5308","43.2826","481.8682","2.8328","0","0","0.162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","Jackson Hawes","BUF","te","7","18","42.4","0","0","0","0","0","0","0","0","0","23.2874","17.3984","164.1188","1.401","0","0","0.0802","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","Parker Washington","JAX","wr","8","18","108.2","0","0","0","0","0","0","4.5962","27.0352","0.1674","64.0222","39.609","472.8486","2.6886","0.4892","0.263","0.1608","328.1232","0.2824","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","DeAndre Hopkins","BLT","wr","7","18","106.5","0","0","0","0","0","0","0","0","0","58.7144","38.0238","459.2978","3.6898","0","0","0.222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225","Xavier Hutchinson","HST","wr","6","18","105.9","0","0","0","0","0","0","0","0","0","63.1832","41.7632","468.1534","2.839","0","0","0.1368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226","Luke Schoonmaker","DAL","te","10","16","39.5","0","0","0","0","0","0","0","0","0","22.2514","16.5914","152.7732","1.2496","0","0","0.0602","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","Tommy Tremble","CAR","te","14","16","38.8","0","0","0","0","0","0","0","0","0","23.1464","16.9866","148.4938","1.1474","0","0","0.0528","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","Ty Johnson","BUF","rb","7","18","58.3","0","0","0","0","0","0","39.9912","178.7158","1.3742","19.7944","15.446","118.6494","0.7414","0.7074","0.3298","0.123","548.8682","0.1402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"229","Jaylin Lane","WAS","wr","12","16","103.8","0","0","0","0","0","0","0","0","0","61.835","38.6394","458.9302","2.7898","0","0","0.1826","730.1266","0.3622","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"230","Hunter Long","JAX","te","8","18","36","0","0","0","0","0","0","0","0","0","21.321","15.5154","135.321","1.1432","0","0","0.0524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"231","Chris Rodriguez Jr.","WAS","rb","12","16","56.5","0","0","0","0","0","0","59.7842","270.246","2.2078","10.7466","8.7312","61.8604","0.3122","0.9026","0.4076","0.107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232","Braelon Allen","NYJ","rb","9","12","56.1","0","0","0","0","0","0","69.3882","284.8314","1.8216","11.2458","8.9586","63.5778","0.3546","1.035","0.4662","0.0942","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"233","Terrance Ferguson","LA","te","8","18","35.2","0","0","0","0","0","0","0","0","0","19.573","12.3882","155.9154","1.19","0","0","0.0538","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"234","Jack Bech","LV","wr","8","18","101.4","0","0","0","0","0","0","0","0","0","60.2236","39.463","463.5876","2.5438","0","0","0.1368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"235","Christian Watson","GB","wr","5","18","100.8","0","0","0","0","0","0","0","0","0","54.024","31.7918","488.5724","3.296","0","0","0.173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"236","Tanner Conner","MIA","te","12","16","33","0","0","0","0","0","0","0","0","0","18.2744","13.0692","135.0616","1.0502","0","0","0.0484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"237","Tank Bigsby","PHI","rb","9","18","53.3","0","0","0","0","0","0","45.3246","204.962","1.6662","14.5592","12.1692","80.4614","0.3674","0.7442","0.342","0.1102","585.3018","0.1496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"238","Adam Trautman","DEN","te","12","16","32.3","0","0","0","0","0","0","0","0","0","18.4062","13.3362","124.6978","1.0618","0","0","0.0476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","Marvin Mims Jr.","DEN","wr","12","14","98.3","0","0","0","0","0","0","14.4064","85.4598","0.127","49.1692","32.9478","396.2234","2.4104","0.55","0.2818","0.1442","841.4086","0.3654","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"240","Jaylin Noel","HST","wr","6","18","98.2","0","0","0","0","0","0","12.9238","71.0084","0.5266","51.528","33.7152","382.5054","2.2324","0.5382","0.2774","0.1242","1081.5128","0.4746","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"241","Tyler Lockett","LV","wr","8","18","97.2","0","0","0","0","0","0","0","0","0","57.3828","38.5126","435.2884","2.4854","0","0","0.1304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"242","Grant Calcaterra","PHI","te","9","18","30.2","0","0","0","0","0","0","0","0","0","17.1592","13.0798","120.079","0.8346","0","0","0.059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"243","Foster Moreau","NO","te","11","16","29.4","0","0","0","0","0","0","0","0","0","17.6502","12.3372","120.5868","0.8244","0","0","0.0412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"244","Bam Knight","ARZ","rb","8","18","50","0","0","0","0","0","0","47.4416","190.1322","1.5218","14.053","11.5402","78.3336","0.3622","0.766","0.351","0.0878","576.6344","0.1474","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"245","Drew Sample","CIN","te","10","16","28.5","0","0","0","0","0","0","0","0","0","16.0958","13.0564","107.2718","0.7784","0","0","0.0384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"246","Chris Manhertz","NYG","te","14","16","28.4","0","0","0","0","0","0","0","0","0","15.9512","11.6318","110.197","0.9408","0","0","0.0444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"247","Mitchell Evans","CAR","te","14","16","27.2","0","0","0","0","0","0","0","0","0","15.7816","11.6182","102.034","0.879","0","0","0.036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"248","Chris Brooks","GB","rb","5","18","46.8","0","0","0","0","0","0","24.0148","104.4446","0.7578","20.1068","16.7974","114.7684","0.6418","0.5058","0.2428","0.095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"249","Jayden Higgins","HST","wr","6","18","91.4","0","0","0","0","0","0","0","0","0","53.9818","34.7212","408.8762","2.5864","0","0","0.1168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"250","Andrei Iosivas","CIN","wr","10","16","90.3","0","0","0","0","0","0","0","0","0","56.0376","35.9878","377.954","2.7052","0","0","0.1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"251","Nate Adkins","DEN","te","12","16","23.4","0","0","0","0","0","0","0","0","0","12.8286","9.7988","84.3216","0.8432","0","0","0.0332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"252","Colby Parkinson","LA","te","8","18","22.5","0","0","0","0","0","0","0","0","0","12.6278","9.2178","88.5496","0.7302","0","0","0.0348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
