"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Michael Pittman Jr.","IND","9","WR","67","52","0","561","1","6","0","2","77.6","8.81","8.37","10.79","3.56","13","10","6","19.4","19.2","100","3","3","4.5","5.8","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","144.1","0.29","2.77"
"Ben Skowronek","PIT","8","WR","3","2","0","35","0","1","0","0","66.7","9.33","11.67","17.5","11","2","1","1","66.7","50","100","1","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.5","0.14","5.75"
"Darius Slayton","NYG","7","WR","29","19","1","254","0","0","0","2","65.5","14.34","8.76","13.37","5.11","5","1","0","17.2","5.3","0","2","0","6.9","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","44.4","0.11","2.34"
"Kendrick Bourne","SF","8","WR","40","30","2","463","2","0","0","6","75","10.88","11.57","15.43","4.9","8","5","0","20","16.7","0","1","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76.3","0.2","2.54"
"Noah Brown","WAS","2","WR","7","3","0","36","0","0","0","1","42.9","14.86","5.14","12","2.67","2","0","0","28.6","0","0","1","0","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6","0.11","2.2"
"Mack Hollins","NE","9","WR","23","20","0","217","0","2","0","0","87","9.91","9.43","10.85","2.75","6","6","2","26.1","30","100","2","2","8.7","10","100","1","0","4","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","54.1","0.15","2.58"
"Cooper Kupp","SEA","7","WR","30","24","0","293","0","1","0","1","80","8.07","9.77","12.21","5.38","5","4","1","16.7","16.7","100","1","1","3.3","4.2","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59.3","0.19","2.47"
"Robbie Chosen","WAS","1","WR","4","4","0","36","0","0","0","0","100","7.5","9","9","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.6","0.23","1.9"
"Kalif Raymond","DET","8","WR","13","9","0","64","0","0","0","1","69.2","5.77","4.92","7.11","3.33","2","1","0","15.4","11.1","0","0","0","0","0","0","1","0","9","0","0","0","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","16.3","0.08","1.63"
"Tyreek Hill","MIA","4","WR","29","21","1","265","1","1","0","1","72.4","13.14","9.14","12.62","2.9","4","3","1","13.8","14.3","100","1","1","3.4","4.8","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53.5","0.35","2.55"
"Sterling Shepard","TB","8","WR","36","27","0","275","0","1","0","0","75","8.17","7.64","10.19","4.33","10","6","1","27.8","22.2","100","3","1","8.3","3.7","100","2","0","1","0","0","0","0.5","2.5","0","0","1","0","0","0","0","0","0","0","0","0","0","60.6","0.2","2.09"
"Tyler Lockett","LV","8","WR","21","10","0","70","0","0","0","2","47.6","6.57","3.33","7","3.1","2","0","0","9.5","0","0","1","0","4.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0.08","1.7"
"Adam Thielen","MIN","8","WR","11","5","0","47","0","0","0","1","45.5","10.91","4.27","9.4","0.6","2","1","0","18.2","20","0","1","0","9.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","9.7","0.06","1.94"
"Keenan Allen","LAC","9","WR","73","50","0","520","1","4","0","3","68.5","9.3","7.12","10.4","3.06","17","9","4","23.3","18","100","8","4","11","8","100","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","126","0.37","2.52"
"Dylan Sampson","CLV","8","RB","21","20","0","133","0","1","0","1","95.2","-0.86","6.33","6.65","7.75","2","2","1","9.5","10","100","1","1","4.8","5","100","28","0","51","0","0","0","1.82","1.86","1","0.04","0","3","0","10.7","0","0","0","0","0","0","0","44.4","0.37","0.92"
"Omarion Hampton","LAC","5","RB","21","20","0","136","0","0","0","0","95.2","-1.29","6.48","6.8","8.3","0","0","0","0","0","0","0","0","0","0","0","66","1","314","1","2","1","4.76","3.79","22","0.33","1","12","1","18.2","50","4","1","6.1","50","0","0","77","0.31","0.9"
"LeQuint Allen","JAX","8","RB","7","6","0","35","0","0","0","0","85.7","-0.57","5","5.83","5.17","1","1","0","14.3","16.7","0","0","0","0","0","0","5","0","32","0","0","0","6.4","3","0","0","0","1","0","20","0","0","0","0","0","0","0","12.7","0.1","1.15"
"Ollie Gordon II","MIA","9","RB","8","6","0","30","0","1","0","0","75","-1.63","3.75","5","7.33","0","0","0","0","0","0","0","0","0","0","0","40","0","122","0","1","0","3.05","2.25","7","0.17","0","10","1","25","100","2","1","5","100","0","0","33.2","0.26","0.72"
"Trevor Etienne","CAR","9","RB","2","2","0","9","0","0","0","0","100","0.5","4.5","4.5","4","0","0","0","0","0","0","0","0","0","0","0","19","0","92","0","0","0","4.84","3.11","3","0.16","0","4","0","21.1","0","1","0","5.3","0","0","0","12.1","0.25","0.58"
"Jaydon Blue","DAL","4","RB","1","1","0","5","0","0","0","0","100","-5","5","5","10","0","0","0","0","0","0","0","0","0","0","0","22","0","65","0","0","0","2.95","1.86","3","0.14","1","1","0","4.5","0","0","0","0","0","0","0","8","0.18","0.35"
"Ashton Jeanty","LV","8","RB","24","20","0","133","0","3","0","0","83.3","-2.29","5.54","6.65","9","4","4","3","16.7","20","100","0","0","0","0","0","124","1","487","1","3","1","3.93","3.32","31","0.25","1","20","2","16.1","66.7","5","2","4","66.7","0","1","118","0.35","0.82"
"Quinshon Judkins","CLV","7","RB","14","12","0","60","0","0","0","0","85.7","-0.36","4.29","5","5","0","0","0","0","0","0","0","0","0","0","0","118","1","486","1","5","1","4.12","3.69","22","0.19","0","20","4","16.9","80","7","4","5.9","80","0","0","96.6","0.44","0.74"
"Kaleb Johnson","PIT","5","RB","2","1","0","9","0","0","0","1","50","-4","4.5","9","14","0","0","0","0","0","0","0","0","0","0","0","15","0","40","0","0","0","2.67","2.2","2","0.13","0","2","0","13.3","0","0","0","0","0","0","0","5.9","0.19","0.37"
"Emanuel Wilson","GB","8","RB","10","9","0","58","0","0","0","1","90","-4.1","5.8","6.44","10.33","1","1","0","10","11.1","0","0","0","0","0","0","41","0","178","0","0","0","4.34","3.12","2","0.05","1","10","0","24.4","0","0","0","0","0","0","0","32.6","0.26","0.65"
"Bhayshul Tuten","JAX","8","RB","9","7","0","56","0","1","0","0","77.8","-1.89","6.22","8","11","1","1","1","11.1","14.3","100","0","0","0","0","0","41","0","159","0","2","0","3.88","3.12","7","0.17","0","12","2","29.3","100","3","2","7.3","100","0","1","46.5","0.4","0.97"
"Cam Skattebo","NYG","8","RB","30","24","0","207","0","2","0","1","80","0.27","6.9","8.63","8.63","3","2","2","10","8.3","100","0","0","0","0","0","101","0","410","0","5","0","4.06","3.04","22","0.22","1","23","5","22.8","100","9","4","8.9","80","1","1","127.7","0.43","1.02"
"Nate Carter","ATL","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","60","0","0","0","6.67","3.67","1","0.11","1","0","0","0","0","0","0","0","0","0","0","6","0.6","0.67"
"Jaylen Wright","MIA","2","RB","1","1","0","0","0","0","0","0","100","-3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","9","0","28","0","0","0","3.11","2.78","1","0.11","0","0","0","0","0","0","0","0","0","0","0","3.8","0.19","0.38"
"Raheim Sanders","CLV","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","1","0","1","0.67","0","0","0","2","1","66.7","100","2","1","66.7","100","0","0","6.3","2.1","2.1"
"Braelon Allen","NYJ","4","RB","3","2","0","17","0","0","0","1","66.7","2.67","5.67","8.5","4.5","2","1","0","66.7","50","0","0","0","0","0","0","18","0","76","0","1","0","4.22","2.56","1","0.06","1","6","1","33.3","100","0","0","0","0","0","1","17.3","0.3","0.86"
"TreVeyon Henderson","NE","9","RB","23","20","0","131","0","0","0","2","87","-1.13","5.7","6.55","7.85","1","1","0","4.3","5","0","0","0","0","0","0","67","0","283","0","1","0","4.22","2.75","11","0.16","1","10","1","14.9","100","1","1","1.5","100","0","0","67.4","0.31","0.77"
"Bucky Irving","TB","4","RB","19","19","1","193","1","2","1","0","100","-2.11","10.16","10.16","12.26","2","2","1","10.5","10.5","50","0","0","0","0","0","71","0","237","0","0","0","3.34","2.39","15","0.21","1","7","0","9.9","0","0","0","0","0","0","0","74","0.37","0.82"
"Cooper DeJean","PHI","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"DJ Giddens","IND","7","RB","2","0","0","0","0","0","0","1","0","-3","0","0","0","1","0","0","50","0","0","0","0","0","0","0","18","0","66","0","0","0","3.67","2.5","1","0.06","0","2","0","11.1","0","1","0","5.6","0","0","0","6.6","0.13","0.37"
"Devin Neal","NO","4","RB","4","4","0","12","0","0","0","0","100","-1.75","3","3","4.75","1","1","0","25","25","0","0","0","0","0","0","6","0","21","0","0","0","3.5","1.67","0","0","0","1","0","16.7","0","0","0","0","0","0","0","7.3","0.12","0.73"
"Will Shipley","PHI","6","RB","2","2","0","11","0","0","0","0","100","-2","5.5","5.5","7.5","0","0","0","0","0","0","0","0","0","0","0","7","0","28","0","0","0","4","2.86","0","0","0","0","0","0","0","0","0","0","0","0","0","5.9","0.16","0.66"
"Brashard Smith","KC","9","RB","19","14","0","122","0","0","0","1","73.7","-1.79","6.42","8.71","11.36","3","2","0","15.8","14.3","0","0","0","0","0","0","28","0","82","0","0","0","2.93","1.96","1","0.04","1","9","0","32.1","0","1","0","3.6","0","0","0","34.4","0.34","0.82"
"Jaleel McLaughlin","DEN","1","RB","1","0","0","0","0","0","0","1","0","-6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Isaiah Davis","NYJ","8","RB","18","14","0","117","0","0","0","1","77.8","2.39","6.5","8.36","7.43","1","1","0","5.6","7.1","0","0","0","0","0","0","17","1","109","0","0","0","6.41","5.59","4","0.24","0","4","0","23.5","0","0","0","0","0","1","1","36.6","0.23","1.18"
"Trey Benson","ARZ","4","RB","14","13","0","64","0","0","0","0","92.9","0.29","4.57","4.92","5.54","4","3","0","28.6","23.1","0","1","0","7.1","0","0","29","1","160","0","0","0","5.52","3.59","10","0.34","0","3","0","10.3","0","1","0","3.4","0","0","0","35.4","0.29","0.84"
"Rachaad White","TB","8","RB","23","21","0","117","0","0","0","0","91.3","-1.39","5.09","5.57","8.24","3","2","0","13","9.5","0","1","0","4.3","0","0","77","0","287","0","4","0","3.73","2.65","10","0.13","0","13","4","16.9","100","7","3","9.1","75","0","1","85.4","0.31","0.87"
"Kyle Monangai","CHI","8","RB","11","9","0","83","0","0","0","1","81.8","0.27","7.55","9.22","9.33","2","2","0","18.2","22.2","0","0","0","0","0","0","68","0","362","1","1","0","5.32","3.32","16","0.24","0","17","1","25","100","4","1","5.9","100","0","0","59.5","0.28","0.77"
"Blake Corum","LA","8","RB","8","4","0","15","0","0","0","2","50","2","1.88","3.75","5","1","0","0","12.5","0","0","0","0","0","0","0","54","0","251","0","1","0","4.65","2.41","9","0.17","0","9","1","16.7","100","2","1","3.7","100","0","0","36.6","0.28","0.63"
"De'Von Achane","MIA","9","RB","60","43","0","274","0","4","0","3","71.7","0.82","4.57","6.37","7.93","5","4","3","8.3","9.3","75","2","1","3.3","2.3","25","121","2","606","1","3","1","5.01","3.66","30","0.25","1","18","2","14.9","66.7","2","1","1.7","33.3","0","0","173","0.42","1.05"
"Woody Marks","HST","8","RB","21","13","1","165","0","2","0","1","61.9","2.43","7.86","12.69","12","6","3","2","28.6","23.1","100","2","1","9.5","7.7","50","67","0","241","0","1","0","3.6","2.43","9","0.13","0","9","1","13.4","100","3","0","4.5","0","0","0","71.6","0.31","0.89"
"Tank Bigsby","PHI","3","RB","1","1","0","-1","0","0","0","0","100","-7","-1","-1","6","0","0","0","0","0","0","0","0","0","0","0","15","0","127","1","0","0","8.47","6.53","5","0.33","0","2","0","13.3","0","0","0","0","0","0","0","13.6","0.4","0.85"
"Keaton Mitchell","BLT","4","RB","2","2","0","12","0","0","0","0","100","-3","6","6","9","0","0","0","0","0","0","0","0","0","0","0","11","0","62","0","0","0","5.64","1.55","0","0","0","3","0","27.3","0","0","0","0","0","0","0","9.4","0.41","0.72"
"Kimani Vidal","LAC","6","RB","11","9","0","40","0","1","0","0","81.8","-0.91","3.64","4.44","5.56","4","3","1","36.4","33.3","100","0","0","0","0","0","66","0","309","2","1","0","4.68","2.83","10","0.15","1","18","1","27.3","100","4","1","6.1","100","0","0","55.9","0.27","0.75"
"Tahj Brooks","CIN","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","18","0","0","0","3","2","1","0.17","0","0","0","0","0","0","0","0","0","0","0","1.8","0.14","0.3"
"Bijan Robinson","ATL","8","RB","50","41","2","463","2","2","1","2","82","1.12","9.26","11.29","10.29","7","5","1","14","12.2","50","0","0","0","0","0","118","1","595","2","2","1","5.04","3.88","37","0.31","2","16","1","13.6","50","2","0","1.7","0","0","0","170.8","0.43","1.07"
"Kendre Miller","NO","7","RB","5","5","0","30","0","0","0","0","100","-1","6","6","7","0","0","0","0","0","0","0","0","0","0","0","47","0","193","0","1","0","4.11","3.6","15","0.32","0","5","1","10.6","100","0","0","0","0","0","0","33.3","0.29","0.64"
"Sean Tucker","TB","6","RB","4","4","0","-2","0","0","0","0","100","-4.5","-0.5","-0.5","4","0","0","0","0","0","0","0","0","0","0","0","23","0","76","0","2","0","3.3","2.13","3","0.13","1","6","2","26.1","100","3","1","13","50","0","0","23.4","0.43","0.87"
"Jahmyr Gibbs","DET","8","RB","31","29","0","197","0","1","0","0","93.5","-0.77","6.35","6.79","8.21","5","4","0","16.1","13.8","0","0","0","0","0","0","113","2","551","1","6","1","4.88","2.56","27","0.24","0","31","5","27.4","83.3","6","3","5.3","50","0","0","145.8","0.47","1.03"
"Rasheen Ali","BLT","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","5","3","0","0","0","1","0","100","0","0","0","0","0","0","0","0.5","0.1","0.5"
"Julius Chestnut","TEN","7","RB","2","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","36","0","0","0","4.5","1.88","0","0","0","3","0","37.5","0","2","0","25","0","0","0","3.6","0.11","0.45"
"Terrell Jennings","NE","3","RB","1","1","0","9","0","0","0","0","100","2","9","9","7","0","0","0","0","0","0","0","0","0","0","0","18","0","68","0","1","0","3.78","2.44","1","0.06","0","3","1","16.7","100","1","1","5.6","100","0","0","14.7","0.49","0.77"
"Jacory Croskey-Merritt","WAS","9","RB","10","8","0","63","0","0","0","0","80","-1.1","6.3","7.88","8.75","1","1","0","10","12.5","0","0","0","0","0","0","94","1","440","1","4","0","4.68","3.34","17","0.18","2","9","4","9.6","100","3","2","3.2","50","0","0","82.3","0.34","0.81"
"Tyler Goodson","IND","4","RB","3","2","0","8","0","0","0","0","66.7","-1","2.67","4","5.5","1","0","0","33.3","0","0","0","0","0","0","0","4","0","8","0","0","0","2","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","3.6","0.15","0.6"
"Ray Davis","BUF","8","RB","5","3","0","18","0","1","0","0","60","0.8","3.6","6","7.67","1","1","1","20","33.3","100","0","0","0","0","0","22","0","46","0","0","0","2.09","1.64","0","0","0","4","0","18.2","0","2","0","9.1","0","0","0","15.4","0.24","0.62"
"RJ Harvey","DEN","9","RB","25","23","0","166","0","4","0","0","92","1.08","6.64","7.22","7.48","5","4","4","20","17.4","100","0","0","0","0","0","46","2","205","0","2","1","4.46","3.37","7","0.15","0","5","1","10.9","50","2","1","4.3","50","0","0","96.1","0.54","1.39"
"Roschon Johnson","CHI","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","17","0","0","0","8.5","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","0.42","0.85"
"Jacardia Wright","SEA","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","20","0","0","0","4","2.2","1","0.2","0","0","0","0","0","0","0","0","0","0","0","2","0.4","0.4"
"Josh Williams","TB","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","11","0","0","0","2.75","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1","0.14","0.28"
"Jaylen Warren","PIT","7","RB","22","21","1","193","0","1","0","1","95.5","-1.09","8.77","9.19","10.05","1","1","1","4.5","4.8","100","0","0","0","0","0","99","0","404","1","2","0","4.08","3.1","22","0.22","0","21","2","21.2","100","8","2","8.1","100","0","0","98.7","0.4","0.82"
"Rhamondre Stevenson","NE","8","RB","19","16","1","169","0","0","0","1","84.2","4.26","8.89","10.56","7.94","3","2","0","15.8","12.5","0","0","0","0","0","0","83","0","279","0","3","0","3.36","2.89","21","0.25","3","17","3","20.5","100","7","2","8.4","66.7","1","1","78.8","0.25","0.8"
"Breece Hall","NYJ","8","RB","24","21","0","178","0","0","0","1","87.5","2.67","7.42","8.48","6.14","4","2","0","16.7","9.5","0","0","0","0","0","0","117","0","581","3","2","0","4.97","3.32","18","0.15","1","10","1","8.5","50","3","1","2.6","50","0","0","108.9","0.35","0.79"
"Zach Charbonnet","SEA","7","RB","7","7","0","57","0","0","0","0","100","1","8.14","8.14","7.14","1","1","0","14.3","14.3","0","0","0","0","0","0","80","0","230","0","5","0","2.88","2.59","17","0.21","0","21","5","26.3","100","9","5","11.3","100","0","0","65.7","0.3","0.76"
"Bam Knight","ARZ","4","RB","8","7","0","60","0","0","0","1","87.5","-0.63","7.5","8.57","8.71","1","1","0","12.5","14.3","0","0","0","0","0","0","38","0","129","0","2","0","3.39","2.26","4","0.11","0","10","2","26.3","100","4","2","10.5","100","0","0","37.9","0.32","0.84"
"Ulysses Bentley IV","IND","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kenneth Walker III","SEA","8","RB","11","10","0","80","0","0","0","1","90.9","-0.73","7.27","8","8.9","0","0","0","0","0","0","0","0","0","0","0","106","0","472","1","3","0","4.45","2.78","23","0.22","0","20","3","18.9","100","5","2","4.7","66.7","0","0","83.2","0.39","0.72"
"Tyjae Spears","TEN","5","RB","15","13","0","96","0","0","0","0","86.7","-0.6","6.4","7.38","8.15","2","2","0","13.3","15.4","0","0","0","0","0","0","30","1","152","0","1","0","5.07","3.27","6","0.2","0","4","1","13.3","100","1","1","3.3","100","0","0","43.8","0.33","1.02"
"Kyren Williams","LA","8","RB","24","20","0","166","0","3","0","2","83.3","3","6.92","8.3","4.7","9","9","3","37.5","45","100","0","0","0","0","0","132","0","586","1","3","0","4.44","2.83","19","0.14","2","24","3","18.2","100","9","3","6.8","100","0","0","131.2","0.33","0.86"
"Craig Reynolds","DET","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","4","0","0","0","1.33","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4","0.13","0.13"
"Dylan Laube","LV","3","RB","3","3","0","18","0","0","0","0","100","-2.33","6","6","8.33","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","1","1.6","0","0","0","0","0","0","0","0","0","0","0","0","0","5.3","0.22","0.66"
"Jacob Saylors","DET","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","11","0","0","0","5.5","4","1","0.5","0","0","0","0","0","0","0","0","0","0","0","1.1","0.22","0.55"
"Tyrone Tracy","NYG","7","RB","16","13","0","87","0","0","0","1","81.3","-0.63","5.44","6.69","8","0","0","0","0","0","0","0","0","0","0","0","50","0","177","0","1","0","3.54","2.1","6","0.12","0","2","0","4","0","0","0","0","0","0","0","45.4","0.23","0.72"
"Isiah Pacheco","KC","8","RB","17","11","0","43","0","1","0","4","64.7","-2.06","2.53","3.91","6.45","2","2","1","11.8","18.2","100","0","0","0","0","0","78","0","329","0","1","0","4.22","2.74","10","0.13","0","12","1","15.4","100","0","0","0","0","0","0","60.2","0.2","0.68"
"Tyler Badie","DEN","8","RB","16","10","0","87","0","0","0","3","62.5","0.38","5.44","8.7","11.4","1","0","0","6.3","0","0","1","0","6.3","0","0","2","0","9","0","0","0","4.5","3","1","0.5","0","0","0","0","0","0","0","0","0","0","0","19.6","0.19","1.63"
"Hassan Haskins","LAC","7","RB","4","4","0","13","0","0","0","0","100","-1","3.25","3.25","4.25","0","0","0","0","0","0","0","0","0","0","0","12","0","30","0","0","0","2.5","2.67","0","0","0","1","0","8.3","0","0","0","0","0","0","0","8.3","0.11","0.52"
"Chris Rodriguez Jr.","WAS","7","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","1","184","0","2","0","4.72","3.69","3","0.08","0","12","2","30.8","100","3","2","7.7","100","0","0","30.4","0.33","0.78"
"James Cook","BUF","8","RB","14","13","1","100","0","0","0","1","92.9","-0.71","7.14","7.69","8.15","1","1","0","7.1","7.7","0","0","0","0","0","0","153","2","867","5","7","2","5.67","3.13","36","0.24","1","26","4","17","57.1","7","4","4.6","57.1","0","0","151.7","0.47","0.91"
"Zamir White","LV","3","RB","5","3","0","19","0","0","0","0","60","-1","3.8","6.33","6.33","0","0","0","0","0","0","0","0","0","0","0","10","0","25","0","0","0","2.5","1.9","0","0","0","0","0","0","0","0","0","0","0","0","0","7.4","0.15","0.57"
"Dameon Pierce","HST","2","RB","1","0","0","0","0","0","0","1","0","-5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","26","0","0","0","2.6","2.3","2","0.2","0","1","0","10","0","0","0","0","0","0","0","2.6","0.11","0.26"
"Chris Brooks","GB","8","RB","9","7","0","54","0","0","0","1","77.8","-0.33","6","7.71","9.14","2","1","0","22.2","14.3","0","0","0","0","0","0","2","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","12.6","0.21","1.4"
"Tyler Allgeier","ATL","8","RB","6","5","0","20","0","0","0","1","83.3","-0.67","3.33","4","4","1","1","0","16.7","20","0","0","0","0","0","0","63","0","213","0","4","0","3.38","2.98","9","0.14","0","16","3","25.4","75","3","1","4.8","25","0","0","52.3","0.37","0.77"
"Jerome Ford","CLV","8","RB","24","21","0","76","0","0","0","2","87.5","-1.25","3.17","3.62","5.1","3","3","0","12.5","14.3","0","0","0","0","0","0","21","0","73","0","0","0","3.48","3","2","0.1","0","4","0","19","0","3","0","14.3","0","0","0","35.9","0.18","0.85"
"Antonio Gibson","NE","5","RB","3","2","0","6","0","0","0","0","66.7","-1.67","2","3","8","0","0","0","0","0","0","0","0","0","0","0","25","0","106","0","1","0","4.24","2.76","1","0.04","1","4","1","16","100","2","1","8","100","0","0","19.2","0.37","0.71"
"Javonte Williams","DAL","9","RB","31","25","0","93","0","1","0","1","80.6","-1.26","3","3.72","5.16","6","5","1","19.4","20","100","0","0","0","0","0","139","1","716","2","8","0","5.15","4.01","31","0.22","2","30","7","21.6","87.5","13","7","9.4","87.5","0","0","159.9","0.35","0.98"
"Chase Brown","CIN","9","RB","44","33","0","201","0","1","0","4","75","0.61","4.57","6.09","6.27","6","2","1","13.6","6.1","100","0","0","0","0","0","108","0","420","1","2","0","3.89","3.12","23","0.21","2","19","2","17.6","100","9","2","8.3","100","1","1","113.1","0.31","0.8"
"Emari Demercado","ARZ","6","RB","5","3","0","12","0","1","0","1","60","-1","2.4","4","6.33","2","1","1","40","33.3","100","0","0","0","0","0","22","1","169","0","0","0","7.68","6.32","1","0.05","1","4","0","18.2","0","0","0","0","0","0","0","27.1","0.33","1.08"
"Jaret Patterson","LAC","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","74","0","0","0","3.7","3.1","2","0.1","0","1","0","5","0","0","0","0","0","0","0","7.4","0.22","0.37"
"Kenneth Gainwell","PIT","8","RB","30","27","0","119","0","0","0","1","90","-1.03","3.97","4.41","5.7","4","4","0","13.3","14.8","0","0","0","0","0","0","52","0","220","0","3","0","4.23","3.04","10","0.19","2","9","3","17.3","100","5","3","9.6","100","0","0","78.9","0.4","1"
"George Holani","SEA","2","RB","2","2","0","15","0","0","0","0","100","-1","7.5","7.5","8.5","0","0","0","0","0","0","0","0","0","0","0","13","0","36","0","0","0","2.77","2.15","2","0.15","1","0","0","0","0","0","0","0","0","0","0","7.1","0.31","0.47"
"Jordan Mason","MIN","8","RB","12","11","0","38","0","0","0","0","91.7","-3.5","3.17","3.45","7.09","1","1","0","8.3","9.1","0","0","0","0","0","0","98","0","419","1","4","0","4.28","2.98","15","0.15","2","18","4","18.4","100","6","4","6.1","100","0","0","80.7","0.28","0.74"
"Jonathan Taylor","IND","9","RB","29","27","1","218","0","2","0","2","93.1","-1","7.52","8.07","9.19","4","4","1","13.8","14.8","50","0","0","0","0","0","157","3","895","4","12","2","5.7","4.07","41","0.26","0","39","9","24.8","75","14","5","8.9","41.7","1","1","222.3","0.47","1.21"
"Owen Wright","TB","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Chuba Hubbard","CAR","7","RB","19","15","0","118","0","2","0","3","78.9","-0.32","6.21","7.87","10","3","2","1","15.8","13.3","50","0","0","0","0","0","84","0","299","0","1","0","3.56","2.37","8","0.1","0","11","1","13.1","100","1","1","1.2","100","0","1","74.7","0.28","0.75"
"Trey Sermon","PIT","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"J.K. Dobbins","DEN","9","RB","13","10","0","30","0","0","0","2","76.9","-2.69","2.31","3","5.2","0","0","0","0","0","0","0","0","0","0","0","135","1","695","2","4","0","5.15","3.24","27","0.2","0","19","4","14.1","100","7","2","5.2","50","0","0","106.5","0.34","0.73"
"Michael Carter","ARZ","4","RB","11","9","0","77","0","0","0","1","81.8","4.09","7","8.56","8","1","0","0","9.1","0","0","0","0","0","0","0","35","0","97","0","1","0","2.77","2.14","4","0.11","0","4","1","11.4","100","1","1","2.9","100","0","0","32.4","0.31","0.74"
