"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Hunter Renfrow","CAR","4","WR","21","13","0","75","0","2","0","1","61.9","8.48","3.57","5.77","1.46","8","5","2","38.1","38.5","100","3","2","14.3","15.4","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.5","0.2","2.5"
"Scott Miller","PIT","4","WR","1","0","0","0","0","0","0","0","0","7","0","0","0","1","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Russell Gage","SF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Greg Dortch","ARZ","4","WR","9","8","0","47","0","0","0","1","88.9","-0.56","5.22","5.88","6.13","2","2","0","22.2","25","0","0","0","0","0","0","2","0","9","0","0","0","4.5","5","1","0.5","0","1","0","50","0","0","0","0","0","0","0","13.6","0.17","1.36"
"Tyler Lockett","TEN","4","WR","11","6","0","46","0","0","0","0","54.5","6.55","4.18","7.67","3.17","1","0","0","9.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.6","0.08","1.77"
"Jahdae Walker","CHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Isaac TeSlaa","DET","4","WR","4","2","0","42","0","1","0","0","50","18.75","10.5","21","1","3","2","1","75","100","100","1","1","25","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.2","0.27","6.1"
"Kameron Johnson","TB","4","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jalen Royals","KC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jayden Higgins","HST","4","WR","6","5","0","89","0","1","0","0","83.3","14.83","14.83","17.8","5.4","2","2","1","33.3","40","100","1","1","16.7","20","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.9","0.19","3.98"
"Malik Nabers","NYG","4","WR","30","18","1","271","1","2","1","2","60","18.17","9.03","15.06","2.83","11","4","2","36.7","22.2","100","6","2","20","11.1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57.1","0.26","3.17"
"Jackson Meeks","DET","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Adonai Mitchell","IND","4","WR","11","7","1","137","0","0","0","0","63.6","19.36","12.45","19.57","7.29","2","0","0","18.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","20.7","0.21","2.96"
"Dont'e Thornton Jr.","LV","4","WR","14","5","0","94","0","0","0","1","35.7","20.07","6.71","18.8","4.8","3","0","0","21.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.4","0.09","2.88"
"Devontez Walker","BLT","3","WR","3","3","0","60","0","2","0","0","100","25","20","20","0.67","3","3","2","100","100","100","2","2","66.7","66.7","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0.88","7"
"Konata Mumpfield","LA","4","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Pat Bryant","DEN","4","WR","3","2","0","18","0","0","0","0","66.7","6.67","6","9","5","1","0","0","33.3","0","0","1","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.8","0.06","1.9"
"Beaux Collins","NYG","3","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Parker Washington","JAX","4","WR","16","9","1","110","0","0","0","2","56.3","10.44","6.88","12.22","6.89","4","3","0","25","33.3","0","0","0","0","0","0","1","0","-1","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","19.9","0.14","1.99"
"Roman Wilson","PIT","4","WR","2","1","0","7","0","0","0","0","50","14","3.5","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","0.04","1.7"
"Tory Horton","SEA","4","WR","10","6","0","74","0","2","0","0","60","16.7","7.4","12.33","2","3","2","2","30","33.3","100","2","2","20","33.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.4","0.24","4.23"
"Malik Heath","GB","4","WR","2","2","0","46","0","0","0","0","100","22.5","23","23","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6","0.1","3.3"
"Myles Price","MIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jordan Addison","MIN","1","WR","8","4","1","114","1","0","0","2","50","14.88","14.25","28.5","14.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.4","0.21","3.85"
"Marvin Mims Jr.","DEN","4","WR","16","12","0","109","0","1","0","0","75","10.94","6.81","9.08","5.5","4","1","1","25","8.3","100","2","1","12.5","8.3","100","1","0","16","0","1","0","16","3","0","0","0","1","1","100","100","0","0","0","0","0","0","36.5","0.31","2.81"
"Xavier Hutchinson","HST","4","WR","11","9","0","92","0","0","0","0","81.8","7.27","8.36","10.22","3","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","5","3","1","1","0","0","0","0","0","0","0","0","0","0","0","18.7","0.12","1.87"
"Jaylin Lane","WAS","4","WR","11","5","0","29","0","0","0","1","45.5","12.36","2.64","5.8","1.8","3","0","0","27.3","0","0","2","0","18.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.9","0.08","1.58"
"Jason Brownlee","KC","3","WR","1","0","0","0","0","0","0","0","0","14","0","0","0","1","0","0","100","0","0","1","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Dareke Young","SEA","3","WR","1","1","0","12","0","0","0","0","100","12","12","12","0","1","1","0","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2","0.08","2.2"
"Xavier Smith","LA","3","WR","1","1","0","36","0","0","0","0","100","36","36","36","0","1","1","0","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.6","0.51","4.6"
"Luke McCaffrey","WAS","4","WR","7","6","1","96","0","2","1","0","85.7","13.29","13.71","16","7.67","2","2","1","28.6","33.3","50","1","1","14.3","16.7","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","27.6","0.44","4.6"
"Xavier Weaver","ARZ","1","WR","1","0","0","0","0","0","0","0","0","27","0","0","0","1","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Tre Tucker","LV","4","WR","22","15","1","224","1","4","1","1","68.2","12.18","10.18","14.93","4.27","7","5","4","31.8","33.3","100","3","2","13.6","13.3","50","4","0","20","0","0","0","5","1.75","1","0.25","0","0","0","0","0","0","0","0","0","0","0","63.4","0.27","3.34"
"Puka Nacua","LA","4","WR","49","42","0","503","3","1","0","0","85.7","8.55","10.27","11.98","4.26","7","5","1","14.3","11.9","100","0","0","0","0","0","3","1","52","0","1","1","17.33","16.33","1","0.33","0","0","0","0","0","0","0","0","0","0","0","109.5","0.54","2.43"
"Xavier Legette","CAR","2","WR","12","4","0","8","0","0","0","0","33.3","8.92","0.67","2","0","4","0","0","33.3","0","0","2","0","16.7","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8","0.04","0.96"
"Garrett Wilson","NYJ","4","WR","35","27","0","311","0","3","0","1","77.1","9.29","8.89","11.52","3","6","4","3","17.1","14.8","100","1","1","2.9","3.7","33.3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","76.1","0.32","2.82"
"Zay Flowers","BLT","4","WR","30","23","0","305","1","1","0","0","76.7","9.43","10.17","13.26","6.52","3","1","0","10","4.3","0","1","0","3.3","0","0","3","0","12","0","0","0","4","4.33","1","0.33","0","0","0","0","0","0","0","0","0","0","1","60.7","0.32","2.33"
"Skyy Moore","SF","4","WR","2","1","0","10","0","0","0","0","50","9","5","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.04","2"
"Anthony Gould","IND","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Drake London","ATL","4","WR","35","24","1","269","1","1","0","0","68.6","9","7.69","11.21","3.08","4","1","1","11.4","4.2","100","3","1","8.6","4.2","100","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","56.9","0.24","2.37"
"Brycen Tremayne","CAR","4","WR","10","8","0","99","0","0","0","0","80","9.1","9.9","12.38","4.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","17.9","0.17","2.24"
"Jahan Dotson","PHI","4","WR","6","5","1","70","0","0","0","0","83.3","12.83","11.67","14","4.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0.09","2.4"
"Chris Olave","NO","4","WR","41","26","0","185","0","1","0","0","63.4","9.07","4.51","7.12","2","11","4","1","26.8","15.4","100","5","1","12.2","3.8","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50.5","0.2","1.94"
"Kevin Austin Jr.","NO","1","WR","1","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Rashod Bateman","BLT","4","WR","16","10","0","112","0","1","0","1","62.5","11.81","7","11.2","1.9","3","2","1","18.8","20","100","1","1","6.3","10","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.2","0.18","2.72"
"Bryce Oliver","TEN","2","WR","1","1","0","8","0","0","0","0","100","6","8","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8","0.16","1.8"
"Jake Bobo","SEA","3","WR","1","1","0","17","0","0","0","0","100","14","17","17","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7","0.07","2.7"
"Dyami Brown","JAX","3","WR","14","10","0","116","0","1","0","3","71.4","12.21","8.29","11.6","2.2","4","1","1","28.6","10","100","2","1","14.3","10","100","3","0","15","0","0","0","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","29.1","0.23","2.24"
"Rome Odunze","CHI","4","WR","33","20","0","296","1","5","0","2","60.6","13.12","8.97","14.8","4.5","11","6","4","33.3","30","80","5","2","15.2","10","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","79.6","0.34","3.98"
"Rashid Shaheed","NO","4","WR","25","18","0","174","0","1","0","0","72","10.28","6.96","9.67","1.83","7","3","1","28","16.7","100","2","0","8","0","0","2","0","5","0","0","0","2.5","2","0","0","0","1","0","50","0","0","0","0","0","0","0","41.9","0.19","2.09"
"Tim Jones","MIN","2","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jalen Tolbert","DAL","4","WR","18","10","0","101","0","0","0","1","55.6","11.22","5.61","10.1","2.5","5","1","0","27.8","10","0","3","0","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","20.1","0.1","2.01"
"Bo Melton","GB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Tylan Wallace","BLT","4","WR","5","3","0","39","0","1","0","0","60","11.4","7.8","13","3.33","2","1","1","40","33.3","100","2","1","40","33.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.9","0.13","4.3"
"CeeDee Lamb","DAL","3","WR","24","16","0","222","2","0","0","5","66.7","12.58","9.25","13.88","3.69","4","2","0","16.7","12.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.2","0.26","2.39"
"Marquise Brown","KC","4","WR","30","22","1","209","0","1","0","1","73.3","8.1","6.97","9.5","3.32","5","3","1","16.7","13.6","100","1","1","3.3","4.5","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.9","0.26","2.22"
"Nico Collins","HST","4","WR","30","18","1","260","1","2","1","0","60","11.77","8.67","14.44","4.83","7","3","2","23.3","16.7","100","3","1","10","5.6","50","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","56","0.26","3.11"
"Calvin Austin III","PIT","4","WR","15","10","0","139","0","2","0","0","66.7","14.2","9.27","13.9","3.4","5","3","2","33.3","30","100","2","2","13.3","20","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35.9","0.21","3.59"
"Tyrell Shavers","BUF","4","WR","4","2","0","24","0","0","0","0","50","8.75","6","12","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4","0.06","2.2"
"Jerry Jeudy","CLV","4","WR","29","13","0","182","0","0","0","4","44.8","14.62","6.28","14","2.23","6","3","0","20.7","23.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.2","0.13","2.4"
"A.J. Brown","PHI","4","WR","27","14","0","151","1","1","0","0","51.9","11.11","5.59","10.79","3.21","4","2","1","14.8","14.3","100","2","1","7.4","7.1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35.1","0.15","2.51"
"Deebo Samuel","WAS","4","WR","26","22","0","204","0","2","0","2","84.6","5.42","7.85","9.27","5.59","4","3","2","15.4","13.6","100","1","1","3.8","4.5","50","7","0","46","0","1","0","6.57","4.43","4","0.57","1","1","1","14.3","100","0","0","0","0","0","0","65","0.34","2.24"
"DJ Moore","CHI","4","WR","20","16","0","173","0","1","0","0","80","9","8.65","10.81","4.13","4","2","1","20","12.5","100","1","1","5","6.3","100","6","0","15","0","0","0","2.5","1.83","1","0.17","1","0","0","0","0","0","0","0","0","0","0","40.8","0.18","1.85"
"Calvin Ridley","TEN","4","WR","23","10","0","141","0","0","0","3","43.5","11.91","6.13","14.1","5.8","4","0","0","17.4","0","0","1","0","4.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.1","0.12","2.41"
"Allen Lazard","NYJ","3","WR","4","3","0","21","0","1","0","0","75","6.75","5.25","7","2.33","2","1","1","50","33.3","100","2","1","50","33.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.1","0.17","3.7"
"Jauan Jennings","SF","3","WR","18","9","1","129","0","1","1","0","50","9.78","7.17","14.33","7.89","4","1","0","22.2","11.1","0","2","0","11.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","27.9","0.17","3.1"
"Trent Sherfield","DEN","4","WR","2","2","0","6","0","0","0","0","100","1","3","3","2","1","1","0","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6","0.03","1.3"
"Nick Westbrook-Ikhine","MIA","4","WR","4","4","0","26","0","0","0","0","100","3.75","6.5","6.5","2.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6","0.08","1.65"
"KaVontae Turpin","DAL","4","WR","13","11","0","159","0","1","0","0","84.6","11.69","12.23","14.45","4.09","3","2","1","23.1","18.2","100","2","1","15.4","9.1","100","6","0","23","0","0","0","3.83","2.17","2","0.33","0","0","0","0","0","0","0","0","0","0","0","35.2","0.26","2.07"
"Van Jefferson","TEN","4","WR","4","4","0","24","0","0","0","0","100","3.75","6","6","2.25","1","1","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.4","0.1","1.6"
"Olamide Zaccheaus","CHI","4","WR","20","14","0","119","0","0","0","0","70","6.45","5.95","8.5","3.36","5","4","0","25","28.6","0","0","0","0","0","0","2","0","21","0","0","0","10.5","3.5","1","0.5","0","0","0","0","0","0","0","0","0","0","0","28","0.21","1.75"
"David Sills V","ATL","4","WR","2","1","0","9","0","0","0","0","50","17.5","4.5","9","3","1","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9","0.04","1.9"
"D'Wayne Eskridge","MIA","4","WR","3","2","0","17","0","0","0","0","66.7","11","5.67","8.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.7","0.15","1.85"
"KhaDarel Hodge","ATL","3","WR","1","0","0","0","0","0","0","0","0","29","0","0","0","1","0","0","100","0","0","1","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Darius Slayton","NYG","4","WR","11","9","1","135","0","0","0","0","81.8","13.09","12.27","15","5","1","1","0","9.1","11.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.5","0.09","2.5"
"Kendrick Bourne","SF","3","WR","12","8","0","87","0","0","0","4","66.7","7.08","7.25","10.88","3.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.7","0.13","2.09"
"Noah Brown","WAS","2","WR","7","3","0","36","0","0","0","1","42.9","14.86","5.14","12","2.67","2","0","0","28.6","0","0","1","0","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6","0.11","2.2"
"Mack Hollins","NE","4","WR","9","7","0","42","0","2","0","0","77.8","6.44","4.67","6","0.71","2","2","2","22.2","28.6","100","2","2","22.2","28.6","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.2","0.16","3.31"
"Chris Godwin","TB","1","WR","10","3","0","26","0","0","0","0","30","15.1","2.6","8.67","1","2","1","0","20","33.3","0","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.6","0.1","1.87"
"JuJu Smith-Schuster","KC","4","WR","17","14","0","151","0","1","0","0","82.4","5.18","8.88","10.79","6.43","5","3","1","29.4","21.4","100","1","1","5.9","7.1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35.1","0.18","2.51"
"Curtis Samuel","BUF","1","WR","2","1","0","9","0","0","0","0","50","22.5","4.5","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9","0.1","1.9"
"Kalif Raymond","DET","4","WR","9","6","0","47","0","0","0","1","66.7","7.44","5.22","7.83","2.83","1","0","0","11.1","0","0","0","0","0","0","0","1","0","9","0","0","0","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","11.6","0.08","1.66"
"Tyreek Hill","MIA","4","WR","29","21","1","265","1","1","0","1","72.4","13.14","9.14","12.62","2.9","4","3","1","13.8","14.3","100","1","1","3.4","4.8","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53.5","0.35","2.55"
"Brandin Cooks","NO","4","WR","15","11","0","98","0","0","0","0","73.3","10.73","6.53","8.91","2.45","2","1","0","13.3","9.1","0","1","0","6.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.8","0.1","1.89"
"Keenan Allen","LAC","4","WR","34","24","0","231","0","3","0","2","70.6","8.47","6.79","9.63","2.38","7","5","3","20.6","20.8","100","4","3","11.8","12.5","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.1","0.37","2.71"
"DeAndre Hopkins","BLT","4","WR","7","5","1","112","0","2","0","0","71.4","20.57","16","22.4","0.2","5","4","2","71.4","80","100","1","1","14.3","20","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.2","0.47","5.64"
"Dylan Sampson","CLV","4","RB","12","11","0","77","0","1","0","1","91.7","-1.5","6.42","7","9","1","1","1","8.3","9.1","100","1","1","8.3","9.1","100","18","0","35","0","0","0","1.94","2.11","1","0.06","0","2","0","11.1","0","0","0","0","0","0","0","28.2","0.43","0.97"
"Omarion Hampton","LAC","4","RB","15","14","0","110","0","0","0","0","93.3","-0.53","7.33","7.86","8.64","0","0","0","0","0","0","0","0","0","0","0","54","1","270","1","2","1","5","3.83","17","0.31","1","10","1","18.5","50","4","1","7.4","50","0","0","64","0.3","0.94"
"LeQuint Allen","JAX","4","RB","3","3","0","20","0","0","0","0","100","-0.33","6.67","6.67","7","0","0","0","0","0","0","0","0","0","0","0","3","0","20","0","0","0","6.67","3.67","0","0","0","1","0","33.3","0","0","0","0","0","0","0","7","0.13","1.17"
"Ollie Gordon II","MIA","4","RB","3","2","0","4","0","0","0","0","66.7","-1.67","1.33","2","5.5","0","0","0","0","0","0","0","0","0","0","0","18","0","60","0","1","0","3.33","3","5","0.28","0","7","1","38.9","100","2","1","11.1","100","0","0","14.4","0.29","0.72"
"Trevor Etienne","CAR","4","RB","1","1","0","2","0","0","0","0","100","-3","2","2","5","0","0","0","0","0","0","0","0","0","0","0","8","0","37","0","0","0","4.63","2.25","1","0.13","0","2","0","25","0","1","0","12.5","0","0","0","4.9","0.29","0.54"
"Ashton Jeanty","LV","4","RB","8","7","0","20","0","2","0","0","87.5","-2.5","2.5","2.86","5","2","2","2","25","28.6","100","0","0","0","0","0","68","1","288","1","2","1","4.24","4.04","22","0.32","1","10","1","14.7","50","1","1","1.5","50","0","1","61.8","0.35","0.82"
"Quinshon Judkins","CLV","3","RB","8","8","0","44","0","0","0","0","100","0.25","5.5","5.5","5.25","0","0","0","0","0","0","0","0","0","0","0","49","0","237","0","2","0","4.84","4.18","8","0.16","0","7","2","14.3","100","4","2","8.2","100","0","0","48.1","0.51","0.84"
"Kaleb Johnson","PIT","3","RB","1","0","0","0","0","0","0","1","0","-3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","21","0","0","0","2.63","2.25","1","0.13","0","2","0","25","0","0","0","0","0","0","0","2.1","0.14","0.26"
"Emanuel Wilson","GB","4","RB","3","3","0","37","0","0","0","0","100","-4.33","12.33","12.33","16.67","1","1","0","33.3","33.3","0","0","0","0","0","0","15","0","73","0","0","0","4.87","3.6","2","0.13","0","2","0","13.3","0","0","0","0","0","0","0","14","0.29","0.78"
"Bhayshul Tuten","JAX","4","RB","4","3","0","40","0","1","0","0","75","-2.5","10","13.33","17","1","1","1","25","33.3","100","0","0","0","0","0","21","0","88","0","1","0","4.19","3.57","4","0.19","0","4","1","19","100","1","1","4.8","100","0","0","27.8","0.56","1.16"
"Cam Skattebo","NYG","4","RB","15","12","0","98","0","0","0","1","80","0.33","6.53","8.17","8.08","1","0","0","6.7","0","0","0","0","0","0","0","48","0","181","0","2","0","3.77","3.02","11","0.23","0","14","2","29.2","100","6","1","12.5","50","1","1","51.9","0.37","0.86"
"Nate Carter","ATL","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","46","0","0","0","6.57","4.29","1","0.14","1","0","0","0","0","0","0","0","0","0","0","4.6","0.57","0.66"
"Raheim Sanders","CLV","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","1","0","1","0.67","0","0","0","2","1","66.7","100","2","1","66.7","100","0","0","6.3","2.1","2.1"
"Braelon Allen","NYJ","4","RB","3","2","0","17","0","0","0","1","66.7","2.67","5.67","8.5","4.5","2","1","0","66.7","50","0","0","0","0","0","0","18","0","76","0","1","0","4.22","2.56","1","0.06","1","6","1","33.3","100","0","0","0","0","0","1","17.3","0.3","0.86"
"TreVeyon Henderson","NE","4","RB","13","13","0","87","0","0","0","0","100","-1.38","6.69","6.69","8.08","0","0","0","0","0","0","0","0","0","0","0","26","0","97","0","1","0","3.73","2.08","3","0.12","0","4","1","15.4","100","1","1","3.8","100","0","0","37.4","0.4","0.96"
"Bucky Irving","TB","4","RB","19","19","1","193","1","2","1","0","100","-2.11","10.16","10.16","12.26","2","2","1","10.5","10.5","50","0","0","0","0","0","71","0","237","0","0","0","3.34","2.39","15","0.21","1","7","0","9.9","0","0","0","0","0","0","0","74","0.37","0.82"
"Cooper DeJean","PHI","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"DJ Giddens","IND","4","RB","1","0","0","0","0","0","0","0","0","-6","0","0","0","1","0","0","100","0","0","0","0","0","0","0","13","0","44","0","0","0","3.38","2.15","1","0.08","0","2","0","15.4","0","1","0","7.7","0","0","0","4.4","0.13","0.34"
