"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"164","Cade Otton","TB","te","9","11","58.2","0","0","0","0","0","0","0","0","0","33.0854","24.1283","233.0386","1.7719","0","0","0.0931","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","Daniel Bellinger","NYG","te","14","11","58","0","0","0","0","0","0","0","0","0","33.0806","24.8326","231.8969","1.6415","0","0","0.0841","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","Calvin Austin III","PIT","wr","5","11","97.6","0","0","0","0","0","0","0","0","0","55.9054","34.9953","429.7306","3.051","0","0","0.1491","199.2591","0.1715","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","Josh Downs","IND","wr","11","11","96.9","0","0","0","0","0","0","0","0","0","59.3515","43.37","406.7736","2.0955","0","0","0.1605","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","Tyler Higbee","LA","te","8","11","54.6","0","0","0","0","0","0","0","0","0","30.0912","23.5721","210.0958","1.6361","0","0","0.0804","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","Oronde Gadsden II","LAC","te","12","11","52.8","0","0","0","0","0","0","0","0","0","30.4586","22.6423","211.9572","1.4652","0","0","0.0756","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","Jaydon Blue","DAL","rb","10","11","68.4","0","0","0","0","0","0","62.741","261.9834","1.8465","20.3489","16.4552","114.9431","0.6449","1.0259","0.4712","0.1373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","Kendre Miller","NO","rb","11","11","68","0","0","0","0","0","0","81.4745","343.8311","2.2436","13.8768","11.1535","75.258","0.2756","1.2221","0.5511","0.121","438.525","0.1121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","Kareem Hunt","KC","rb","10","11","67.6","0","0","0","0","0","0","65.5485","261.2785","2.5915","16.3945","13.7624","95.7437","0.5386","1.0349","0.4719","0.1353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","Cam Ward","TEN","qb","10","11","123.7","213.7489","341.7824","1979.369","10.1371","6.9262","35.1563","29.5291","130.7043","0.5662","0","0","0","0","0","0","0.678","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","Jerome Ford","CLV","rb","9","11","67.2","0","0","0","0","0","0","40.697","180.4164","1.0443","29.3999","23.7307","152.1972","0.6169","0.8062","0.3833","0.1027","501.1032","0.1281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","Tyjae Spears","TEN","rb","10","11","66.5","0","0","0","0","0","0","79.2561","332.7178","2.1291","15.1091","12.2454","73.2741","0.299","1.2039","0.5444","0.0981","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","Kyle Monangai","CHI","rb","5","12","66.1","0","0","0","0","0","0","72.7494","305.8581","2.0584","16.2956","12.9905","84.9799","0.4193","1.1239","0.5101","0.1102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","Dawson Knox","BUF","te","7","11","49.7","0","0","0","0","0","0","0","0","0","28.0809","19.6012","197.1296","1.6986","0","0","0.0929","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","Marvin Mims Jr.","DEN","wr","12","11","91.7","0","0","0","0","0","0","11.4735","65.8568","0.2188","46.3082","31.406","373.1493","2.2619","0.4937","0.2551","0.1251","655.3796","0.2875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","Brashard Smith","KC","rb","10","11","65.7","0","0","0","0","0","0","47.9565","193.9516","1.5242","23.1922","19.1581","134.9446","0.7629","0.8551","0.3993","0.1285","335.6063","0.0858","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","Dyami Brown","JAX","wr","8","11","91.5","0","0","0","0","0","0","0","0","0","53.9998","34.3313","421.7701","2.458","0","0","0.1274","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","Xavier Legette","CAR","wr","14","11","91.4","0","0","0","0","0","0","5.1435","31.3711","0.1918","56.4114","34.6466","367.9662","2.6482","0.443","0.2367","0.1362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","Kayshon Boutte","NE","wr","14","11","91.1","0","0","0","0","0","0","0","0","0","51.4695","33.1449","417.0709","2.6591","0","0","0.1317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","Hassan Haskins","LAC","rb","12","11","64.4","0","0","0","0","0","0","52.4271","210.6228","1.5766","22.4128","18.1479","127.6309","0.5885","0.9047","0.4199","0.115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","Rachaad White","TB","rb","9","11","64","0","0","0","0","0","0","51.0283","211.4542","1.4046","20.2781","17.5788","120.5396","0.8967","0.8796","0.4082","0.1171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","Brian Robinson","SF","rb","14","11","63.9","0","0","0","0","0","0","82.778","343.1095","2.4093","9.701","8.1501","58.5845","0.333","1.2074","0.541","0.1203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","Joshua Palmer","BUF","wr","7","11","89.8","0","0","0","0","0","0","0","0","0","52.8795","33.8906","413.7684","2.3641","0","0","0.175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","Jalen Coker","CAR","wr","14","11","89.6","0","0","0","0","0","0","0","0","0","55.298","35.6075","393.3561","2.4036","0","0","0.1283","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","Foster Moreau","NO","te","11","11","46.6","0","0","0","0","0","0","0","0","0","27.3786","19.2922","191.437","1.3377","0","0","0.0652","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","Hunter Long","JAX","te","8","11","46.1","0","0","0","0","0","0","0","0","0","27.1687","19.7687","175.585","1.4434","0","0","0.0638","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","Michael Mayer","LV","te","8","11","46.1","0","0","0","0","0","0","0","0","0","26.3671","20.0194","181.9124","1.2878","0","0","0.0609","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","Cole Kmet","CHI","te","5","12","45.9","0","0","0","0","0","0","0","0","0","27.6647","19.4727","180.4105","1.3793","0","0","0.0651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","Emari Demercado","ARZ","rb","8","11","60.6","0","0","0","0","0","0","51.2324","249.2955","1.5317","17.4185","14.0195","95.9838","0.5708","0.844","0.3882","0.1039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","Noah Gray","KC","te","10","11","44.1","0","0","0","0","0","0","0","0","0","23.9919","18.2059","174.9482","1.387","0","0","0.0633","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","Jeremy McNichols","WAS","rb","12","11","59.8","0","0","0","0","0","0","26.4239","120.5844","1.1049","27.0719","22.1847","151.5108","0.6956","0.5965","0.2892","0.1142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","Elijah Higgins","ARZ","te","8","11","43.3","0","0","0","0","0","0","0","0","0","24.6661","18.7624","172.4498","1.2017","0","0","0.061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","Davis Allen","LA","te","8","11","43.3","0","0","0","0","0","0","0","0","0","23.7758","17.1965","163.5833","1.6021","0","0","0.0636","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","Blake Corum","LA","rb","8","11","58.4","0","0","0","0","0","0","59.9321","246.3814","1.7282","15.9743","12.5678","90.2182","0.4033","0.946","0.4314","0.1128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","Rico Dowdle","CAR","rb","14","11","58.3","0","0","0","0","0","0","63.6166","286.7331","1.4931","13.7317","10.9738","70.0354","0.4611","0.9787","0.4438","0.0968","421.5861","0.1077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","Isaiah Davis","NYJ","rb","9","11","58.1","0","0","0","0","0","0","33.7249","146.6876","0.8726","24.3856","19.0675","142.6887","0.7728","0.6617","0.3141","0.0984","445.8761","0.114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","Dillon Gabriel","CLV","qb","9","11","114.2","194.9442","292.5269","1715.2735","10.0379","6.7969","23.9576","35.024","113.0288","1.0654","0","0","0","0","0","0","0.647","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","Colston Loveland","CHI","te","5","12","41.1","0","0","0","0","0","0","0","0","0","25.7698","17.4553","166.3529","1.1511","0","0","0.0607","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","Justice Hill","BLT","rb","7","11","56.2","0","0","0","0","0","0","24.5253","111.359","0.7731","24.2548","20.4291","142.7272","0.9071","0.5519","0.2675","0.1195","375.1359","0.0959","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","Alec Pierce","IND","wr","11","11","81.2","0","0","0","0","0","0","0","0","0","49.1669","28.6833","390.5294","2.1919","0","0","0.133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","Marquise Brown","KC","wr","10","11","80.6","0","0","0","0","0","0","0","0","0","46.7843","30.626","354.1548","2.3823","0","0","0.1234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","Dylan Sampson","CLV","rb","9","11","53.7","0","0","0","0","0","0","38.7323","155.7983","0.9755","21.6416","17.4603","112.4515","0.6021","0.7121","0.3343","0.0843","266.283","0.0681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","Austin Hooper","NE","te","14","11","37.1","0","0","0","0","0","0","0","0","0","20.4515","15.6641","150.0858","1.049","0","0","0.0523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","Raheem Mostert","LV","rb","8","11","52.7","0","0","0","0","0","0","40.3963","169.8966","1.3126","17.578","14.3428","100.8534","0.5618","0.7009","0.3257","0.0845","346.0955","0.0884","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","Nick Westbrook-Ikhine","MIA","wr","12","11","78.2","0","0","0","0","0","0","0","0","0","42.2658","26.9821","347.137","2.7058","0","0","0.114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","Isaiah Bond","CLV","wr","9","11","78.1","0","0","0","0","0","0","0","0","0","52.9032","31.1445","335.7873","2.0054","0","0","0.1122","209.8774","0.1806","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","Joe Flacco","CIN","qb","10","11","107.3","182.5916","262.6466","1767.7934","10.81","6.5158","17.2298","13.4518","25.2261","0.4528","0","0","0","0","0","0","0.5833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","Malik Washington","MIA","wr","12","11","75.1","0","0","0","0","0","0","10.3008","60.445","0.4396","40.4413","29.5989","262.7664","1.5222","0.4584","0.2374","0.1238","548.7833","0.266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","Gunnar Helm","TEN","te","10","11","32.5","0","0","0","0","0","0","0","0","0","21.0825","15.0422","123.9996","0.8286","0","0","0.0411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","Will Dissly","LAC","te","12","11","31.2","0","0","0","0","0","0","0","0","0","17.5137","14.0373","125.5807","0.7578","0","0","0.0435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","Luke Schoonmaker","DAL","te","10","11","30.5","0","0","0","0","0","0","0","0","0","17.5559","13.0657","117.3775","0.938","0","0","0.0462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","Chris Rodriguez Jr.","WAS","rb","12","11","46","0","0","0","0","0","0","52.6008","235.0833","1.8963","7.4448","6.0934","41.9912","0.2187","0.7771","0.3492","0.0902","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","Jeremy Ruckert","NYJ","te","9","11","28.7","0","0","0","0","0","0","0","0","0","16.5489","12.2206","112.4635","0.8488","0","0","0.0457","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","Tory Horton","SEA","wr","8","11","70.6","0","0","0","0","0","0","0","0","0","39.231","23.8443","313.0945","2.3628","0","0","0.1139","201.8098","0.1737","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","Tommy Tremble","CAR","te","14","11","27.4","0","0","0","0","0","0","0","0","0","16.3296","11.9918","103.8376","0.8235","0","0","0.0379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","Ray-Ray McCloud III","ATL","wr","5","12","69.4","0","0","0","0","0","0","6.1404","37.8062","0.2155","38.0668","26.5097","292.6185","1.3525","0.3688","0.1942","0.1019","430.6644","0.1101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","Cedric Tillman","CLV","wr","9","9","69.3","0","0","0","0","0","0","0.9127","5.3352","0.0436","45.9042","27.2946","296.7688","1.9483","0.3066","0.1678","0.0985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","Colby Parkinson","LA","te","8","11","27.1","0","0","0","0","0","0","0","0","0","15.2314","11.0411","105.7851","0.9005","0","0","0.0407","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","Dontayvion Wicks","GB","wr","5","12","69.1","0","0","0","0","0","0","0","0","0","40.0212","25.286","313.9098","2.0285","0","0","0.129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","Luke Musgrave","GB","te","5","12","26","0","0","0","0","0","0","0","0","0","14.8624","10.7692","105.3082","0.7748","0","0","0.0479","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","Chris Brooks","GB","rb","5","12","41.8","0","0","0","0","0","0","17.6073","76.8275","0.543","19.9469","16.5815","111.7779","0.5506","0.4169","0.2034","0.0865","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225","Kimani Vidal","LAC","rb","12","11","41.4","0","0","0","0","0","0","46.6295","201.3181","1.2283","8.8717","7.1378","49.8331","0.293","0.7076","0.3199","0.0747","325.5404","0.0832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226","John FitzPatrick","GB","te","5","12","25","0","0","0","0","0","0","0","0","0","14.0802","10.2293","96.2512","0.8425","0","0","0.0454","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","Michael Wilson","ARZ","wr","8","11","67.1","0","0","0","0","0","0","0","0","0","39.6152","25.2699","304.3226","1.8605","0","0","0.098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","Rashod Bateman","BLT","wr","7","11","66.8","0","0","0","0","0","0","0","0","0","35.5913","22.5198","292.2725","2.4627","0","0","0.128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"229","Ollie Gordon II","MIA","rb","12","11","40.5","0","0","0","0","0","0","41.7551","172.7676","1.3662","9.7302","8.0276","58.5119","0.2692","0.6513","0.2962","0.086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"230","Ray Davis","BUF","rb","7","11","39.3","0","0","0","0","0","0","36.9981","157.5976","1.1673","10.2112","8.2115","58.8793","0.4734","0.5889","0.269","0.0849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"231","Luther Burden III","CHI","wr","5","12","64.7","0","0","0","0","0","0","0","0","0","39.0337","26.9265","280.9085","1.5485","0","0","0.0919","112.1835","0.0287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232","Adam Trautman","DEN","te","12","11","21.8","0","0","0","0","0","0","0","0","0","12.526","9.0713","83.887","0.7157","0","0","0.0304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"233","Travis Vokolek","ARZ","te","8","11","21.7","0","0","0","0","0","0","0","0","0","12.333","9.1218","88.2122","0.6142","0","0","0.0305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"234","DJ Giddens","IND","rb","11","11","37.6","0","0","0","0","0","0","47.276","198.4868","1.6426","5.6191","4.4865","29.6271","0.1571","0.6877","0.308","0.0695","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"235","Grant Calcaterra","PHI","te","9","11","19","0","0","0","0","0","0","0","0","0","11.0328","8.3434","76.844","0.4855","0","0","0.0346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"236","Tyler Conklin","LAC","te","12","11","18.9","0","0","0","0","0","0","0","0","0","11.0412","8.12","77.6619","0.4865","0","0","0.0274","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"237","Devin Singletary","NYG","rb","14","11","34","0","0","0","0","0","0","28.5502","123.1664","0.8469","10.7791","8.9313","59.753","0.2489","0.4824","0.223","0.0587","353.5458","0.0904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"238","Drew Sample","CIN","te","10","11","17","0","0","0","0","0","0","0","0","0","9.6161","7.8446","63.1754","0.4642","0","0","0.0219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","Parker Washington","JAX","wr","8","11","58.3","0","0","0","0","0","0","0","0","0","35.9126","22.666","250.2983","1.5635","0","0","0.0845","198.3208","0.1707","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"240","Jayden Higgins","HST","wr","6","12","57.9","0","0","0","0","0","0","0","0","0","33.8046","22.3385","264.9617","1.4876","0","0","0.0792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"241","AJ Dillon","PHI","rb","9","11","32","0","0","0","0","0","0","28.2116","117.5027","0.964","9.6955","7.9538","54.7468","0.2307","0.4673","0.2152","0.0653","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"242","Dont'e Thornton Jr.","LV","wr","8","11","57.8","0","0","0","0","0","0","0","0","0","35.1561","20.3681","284.4092","1.4655","0","0","0.0812","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"243","Nate Adkins","DEN","te","12","11","15.6","0","0","0","0","0","0","0","0","0","8.7302","6.6996","56.8293","0.5359","0","0","0.0212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"244","Samaje Perine","CIN","rb","10","11","31.5","0","0","0","0","0","0","24.7427","101.197","0.6226","11.753","9.5983","64.9628","0.3019","0.4381","0.2043","0.0607","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"245","Ty Johnson","BUF","rb","7","11","31.5","0","0","0","0","0","0","17.9385","78.5516","0.596","12.3993","9.6702","73.7619","0.451","0.3469","0.1643","0.0658","331.2321","0.0847","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"246","Ben Sinnott","WAS","te","12","11","14.9","0","0","0","0","0","0","0","0","0","8.46","6.355","58.0442","0.4567","0","0","0.025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"247","Jayden Reed","GB","wr","5","8","56.2","0","0","0","0","0","0","0","0","0","29.4673","20.6247","242.1764","1.7455","0","0","0.0949","138.4908","0.1192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"248","Charlie Woerner","ATL","te","5","12","13.4","0","0","0","0","0","0","0","0","0","7.8616","5.766","52.8219","0.3841","0","0","0.0198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
